sref,cref,bref,tipChord,tipPositionX,tipPositionY,transitionEndChord,transitionEndPositionX,transitionEndPositionY,taperRatio,sweepAngle,transitionWidth
167.2,6.1397,29,3.2,8.9942,14.5,7.8222,0.3331,1.5,0.4,30,0.5
172.8,6.1333,30,3.2,9.2829,15,7.8286,0.3315,1.5,0.4,30,0.5
102.4,5.9,20,1.6,6.7962,10,7.6444,0.3776,1.5,0.2,30,0.5
107.2,5.8826,21,1.6,7.0848,10.5,7.6632,0.3729,1.5,0.2,30,0.5
112,5.8667,22,1.6,7.3735,11,7.68,0.3687,1.5,0.2,30,0.5
116.8,5.8521,23,1.6,7.6622,11.5,7.6952,0.3649,1.5,0.2,30,0.5
121.6,5.8386,24,1.6,7.9509,12,7.7091,0.3614,1.5,0.2,30,0.5
126.4,5.8262,25,1.6,8.2395,12.5,7.7217,0.3582,1.5,0.2,30,0.5
131.2,5.8146,26,1.6,8.5282,13,7.7333,0.3553,1.5,0.2,30,0.5
136,5.8039,27,1.6,8.8169,13.5,7.744,0.3527,1.5,0.2,30,0.5
140.8,5.7939,28,1.6,9.1056,14,7.7538,0.3502,1.5,0.2,30,0.5
145.6,5.7846,29,1.6,9.3942,14.5,7.763,0.3479,1.5,0.2,30,0.5
150.4,5.7759,30,1.6,9.6829,15,7.7714,0.3458,1.5,0.2,30,0.5
160,8,20,8,5.6238,10,8,0.3124,1.5,1,32,0.5
168,8,21,8,5.9363,10.5,8,0.3124,1.5,1,32,0.5
176,8,22,8,6.2487,11,8,0.3124,1.5,1,32,0.5
184,8,23,8,6.5611,11.5,8,0.3124,1.5,1,32,0.5
192,8,24,8,6.8736,12,8,0.3124,1.5,1,32,0.5
200,8,25,8,7.186,12.5,8,0.3124,1.5,1,32,0.5
208,8,26,8,7.4984,13,8,0.3124,1.5,1,32,0.5
216,8,27,8,7.8109,13.5,8,0.3124,1.5,1,32,0.5
224,8,28,8,8.1233,14,8,0.3124,1.5,1,32,0.5
232,8,29,8,8.4357,14.5,8,0.3124,1.5,1,32,0.5
240,8,30,8,8.7482,15,8,0.3124,1.5,1,32,0.5
145.6,7.3143,20,6.4,6.0238,10,7.9111,0.3347,1.5,0.8,32,0.5
152.8,7.3103,21,6.4,6.3363,10.5,7.9158,0.3335,1.5,0.8,32,0.5
160,7.3067,22,6.4,6.6487,11,7.92,0.3324,1.5,0.8,32,0.5
167.2,7.3033,23,6.4,6.9611,11.5,7.9238,0.3315,1.5,0.8,32,0.5
174.4,7.3003,24,6.4,7.2736,12,7.9273,0.3306,1.5,0.8,32,0.5
181.6,7.2975,25,6.4,7.586,12.5,7.9304,0.3298,1.5,0.8,32,0.5
188.8,7.2949,26,6.4,7.8984,13,7.9333,0.3291,1.5,0.8,32,0.5
196,7.2925,27,6.4,8.2109,13.5,7.936,0.3284,1.5,0.8,32,0.5
203.2,7.2903,28,6.4,8.5233,14,7.9385,0.3278,1.5,0.8,32,0.5
210.4,7.2882,29,6.4,8.8357,14.5,7.9407,0.3272,1.5,0.8,32,0.5
217.6,7.2863,30,6.4,9.1482,15,7.9429,0.3267,1.5,0.8,32,0.5
131.2,6.7122,20,4.8,6.4238,10,7.8222,0.3569,1.5,0.6,32,0.5
137.6,6.7039,21,4.8,6.7363,10.5,7.8316,0.3545,1.5,0.6,32,0.5
144,6.6963,22,4.8,7.0487,11,7.84,0.3524,1.5,0.6,32,0.5
150.4,6.6894,23,4.8,7.3611,11.5,7.8476,0.3505,1.5,0.6,32,0.5
156.8,6.683,24,4.8,7.6736,12,7.8545,0.3488,1.5,0.6,32,0.5
163.2,6.6771,25,4.8,7.986,12.5,7.8609,0.3472,1.5,0.6,32,0.5
169.6,6.6717,26,4.8,8.2984,13,7.8667,0.3458,1.5,0.6,32,0.5
176,6.6667,27,4.8,8.6109,13.5,7.872,0.3444,1.5,0.6,32,0.5
182.4,6.662,28,4.8,8.9233,14,7.8769,0.3432,1.5,0.6,32,0.5
188.8,6.6576,29,4.8,9.2357,14.5,7.8815,0.3421,1.5,0.6,32,0.5
195.2,6.6536,30,4.8,9.5482,15,7.8857,0.341,1.5,0.6,32,0.5
116.8,6.2247,20,3.2,6.8238,10,7.7333,0.3791,1.5,0.4,32,0.5
122.4,6.2118,21,3.2,7.1363,10.5,7.7474,0.3756,1.5,0.4,32,0.5
128,6.2,22,3.2,7.4487,11,7.76,0.3724,1.5,0.4,32,0.5
133.6,6.1892,23,3.2,7.7611,11.5,7.7714,0.3696,1.5,0.4,32,0.5
139.2,6.1793,24,3.2,8.0736,12,7.7818,0.367,1.5,0.4,32,0.5
144.8,6.1702,25,3.2,8.386,12.5,7.7913,0.3646,1.5,0.4,32,0.5
150.4,6.1617,26,3.2,8.6984,13,7.8,0.3624,1.5,0.4,32,0.5
156,6.1538,27,3.2,9.0109,13.5,7.808,0.3604,1.5,0.4,32,0.5
161.6,6.1465,28,3.2,9.3233,14,7.8154,0.3586,1.5,0.4,32,0.5
167.2,6.1397,29,3.2,9.6357,14.5,7.8222,0.3569,1.5,0.4,32,0.5
172.8,6.1333,30,3.2,9.9482,15,7.8286,0.3553,1.5,0.4,32,0.5
102.4,5.9,20,1.6,7.2238,10,7.6444,0.4013,1.5,0.2,32,0.5
107.2,5.8826,21,1.6,7.5363,10.5,7.6632,0.3966,1.5,0.2,32,0.5
112,5.8667,22,1.6,7.8487,11,7.68,0.3924,1.5,0.2,32,0.5
116.8,5.8521,23,1.6,8.1611,11.5,7.6952,0.3886,1.5,0.2,32,0.5
121.6,5.8386,24,1.6,8.4736,12,7.7091,0.3852,1.5,0.2,32,0.5
126.4,5.8262,25,1.6,8.786,12.5,7.7217,0.382,1.5,0.2,32,0.5
131.2,5.8146,26,1.6,9.0984,13,7.7333,0.3791,1.5,0.2,32,0.5
136,5.8039,27,1.6,9.4109,13.5,7.744,0.3764,1.5,0.2,32,0.5
140.8,5.7939,28,1.6,9.7233,14,7.7538,0.374,1.5,0.2,32,0.5
145.6,5.7846,29,1.6,10.0357,14.5,7.763,0.3717,1.5,0.2,32,0.5
150.4,5.7759,30,1.6,10.3482,15,7.7714,0.3696,1.5,0.2,32,0.5
160,8,20,8,6.0706,10,8,0.3373,1.5,1,34,0.5
168,8,21,8,6.4078,10.5,8,0.3373,1.5,1,34,0.5
176,8,22,8,6.7451,11,8,0.3373,1.5,1,34,0.5
184,8,23,8,7.0823,11.5,8,0.3373,1.5,1,34,0.5
192,8,24,8,7.4196,12,8,0.3373,1.5,1,34,0.5
200,8,25,8,7.7568,12.5,8,0.3373,1.5,1,34,0.5
208,8,26,8,8.0941,13,8,0.3373,1.5,1,34,0.5
216,8,27,8,8.4314,13.5,8,0.3373,1.5,1,34,0.5
224,8,28,8,8.7686,14,8,0.3373,1.5,1,34,0.5
232,8,29,8,9.1059,14.5,8,0.3373,1.5,1,34,0.5
240,8,30,8,9.4431,15,8,0.3373,1.5,1,34,0.5
145.6,7.3143,20,6.4,6.4706,10,7.9111,0.3595,1.5,0.8,34,0.5
152.8,7.3103,21,6.4,6.8078,10.5,7.9158,0.3583,1.5,0.8,34,0.5
160,7.3067,22,6.4,7.1451,11,7.92,0.3573,1.5,0.8,34,0.5
167.2,7.3033,23,6.4,7.4823,11.5,7.9238,0.3563,1.5,0.8,34,0.5
174.4,7.3003,24,6.4,7.8196,12,7.9273,0.3554,1.5,0.8,34,0.5
181.6,7.2975,25,6.4,8.1568,12.5,7.9304,0.3546,1.5,0.8,34,0.5
188.8,7.2949,26,6.4,8.4941,13,7.9333,0.3539,1.5,0.8,34,0.5
196,7.2925,27,6.4,8.8314,13.5,7.936,0.3533,1.5,0.8,34,0.5
203.2,7.2903,28,6.4,9.1686,14,7.9385,0.3526,1.5,0.8,34,0.5
210.4,7.2882,29,6.4,9.5059,14.5,7.9407,0.3521,1.5,0.8,34,0.5
217.6,7.2863,30,6.4,9.8431,15,7.9429,0.3515,1.5,0.8,34,0.5
131.2,6.7122,20,4.8,6.8706,10,7.8222,0.3817,1.5,0.6,34,0.5
137.6,6.7039,21,4.8,7.2078,10.5,7.8316,0.3794,1.5,0.6,34,0.5
144,6.6963,22,4.8,7.5451,11,7.84,0.3773,1.5,0.6,34,0.5
150.4,6.6894,23,4.8,7.8823,11.5,7.8476,0.3753,1.5,0.6,34,0.5
156.8,6.683,24,4.8,8.2196,12,7.8545,0.3736,1.5,0.6,34,0.5
163.2,6.6771,25,4.8,8.5568,12.5,7.8609,0.372,1.5,0.6,34,0.5
169.6,6.6717,26,4.8,8.8941,13,7.8667,0.3706,1.5,0.6,34,0.5
176,6.6667,27,4.8,9.2314,13.5,7.872,0.3693,1.5,0.6,34,0.5
182.4,6.662,28,4.8,9.5686,14,7.8769,0.368,1.5,0.6,34,0.5
188.8,6.6576,29,4.8,9.9059,14.5,7.8815,0.3669,1.5,0.6,34,0.5
195.2,6.6536,30,4.8,10.2431,15,7.8857,0.3658,1.5,0.6,34,0.5
116.8,6.2247,20,3.2,7.2706,10,7.7333,0.4039,1.5,0.4,34,0.5
122.4,6.2118,21,3.2,7.6078,10.5,7.7474,0.4004,1.5,0.4,34,0.5
128,6.2,22,3.2,7.9451,11,7.76,0.3973,1.5,0.4,34,0.5
133.6,6.1892,23,3.2,8.2823,11.5,7.7714,0.3944,1.5,0.4,34,0.5
139.2,6.1793,24,3.2,8.6196,12,7.7818,0.3918,1.5,0.4,34,0.5
144.8,6.1702,25,3.2,8.9568,12.5,7.7913,0.3894,1.5,0.4,34,0.5
150.4,6.1617,26,3.2,9.2941,13,7.8,0.3873,1.5,0.4,34,0.5
156,6.1538,27,3.2,9.6314,13.5,7.808,0.3853,1.5,0.4,34,0.5
161.6,6.1465,28,3.2,9.9686,14,7.8154,0.3834,1.5,0.4,34,0.5
167.2,6.1397,29,3.2,10.3059,14.5,7.8222,0.3817,1.5,0.4,34,0.5
172.8,6.1333,30,3.2,10.6431,15,7.8286,0.3801,1.5,0.4,34,0.5
102.4,5.9,20,1.6,7.6706,10,7.6444,0.4261,1.5,0.2,34,0.5
107.2,5.8826,21,1.6,8.0078,10.5,7.6632,0.4215,1.5,0.2,34,0.5
112,5.8667,22,1.6,8.3451,11,7.68,0.4173,1.5,0.2,34,0.5
116.8,5.8521,23,1.6,8.6823,11.5,7.6952,0.4134,1.5,0.2,34,0.5
121.6,5.8386,24,1.6,9.0196,12,7.7091,0.41,1.5,0.2,34,0.5
126.4,5.8262,25,1.6,9.3568,12.5,7.7217,0.4068,1.5,0.2,34,0.5
131.2,5.8146,26,1.6,9.6941,13,7.7333,0.4039,1.5,0.2,34,0.5
136,5.8039,27,1.6,10.0314,13.5,7.744,0.4013,1.5,0.2,34,0.5
140.8,5.7939,28,1.6,10.3686,14,7.7538,0.3988,1.5,0.2,34,0.5
145.6,5.7846,29,1.6,10.7059,14.5,7.763,0.3965,1.5,0.2,34,0.5
150.4,5.7759,30,1.6,11.0431,15,7.7714,0.3944,1.5,0.2,34,0.5
160,8,20,8,6.5389,10,8,0.3633,1.5,1,36,0.5
168,8,21,8,6.9022,10.5,8,0.3633,1.5,1,36,0.5
176,8,22,8,7.2654,11,8,0.3633,1.5,1,36,0.5
184,8,23,8,7.6287,11.5,8,0.3633,1.5,1,36,0.5
192,8,24,8,7.992,12,8,0.3633,1.5,1,36,0.5
200,8,25,8,8.3552,12.5,8,0.3633,1.5,1,36,0.5
208,8,26,8,8.7185,13,8,0.3633,1.5,1,36,0.5
216,8,27,8,9.0818,13.5,8,0.3633,1.5,1,36,0.5
224,8,28,8,9.4451,14,8,0.3633,1.5,1,36,0.5
232,8,29,8,9.8083,14.5,8,0.3633,1.5,1,36,0.5
240,8,30,8,10.1716,15,8,0.3633,1.5,1,36,0.5
145.6,7.3143,20,6.4,6.9389,10,7.9111,0.3855,1.5,0.8,36,0.5
152.8,7.3103,21,6.4,7.3022,10.5,7.9158,0.3843,1.5,0.8,36,0.5
160,7.3067,22,6.4,7.6654,11,7.92,0.3833,1.5,0.8,36,0.5
167.2,7.3033,23,6.4,8.0287,11.5,7.9238,0.3823,1.5,0.8,36,0.5
174.4,7.3003,24,6.4,8.392,12,7.9273,0.3815,1.5,0.8,36,0.5
181.6,7.2975,25,6.4,8.7552,12.5,7.9304,0.3807,1.5,0.8,36,0.5
188.8,7.2949,26,6.4,9.1185,13,7.9333,0.3799,1.5,0.8,36,0.5
196,7.2925,27,6.4,9.4818,13.5,7.936,0.3793,1.5,0.8,36,0.5
203.2,7.2903,28,6.4,9.8451,14,7.9385,0.3787,1.5,0.8,36,0.5
210.4,7.2882,29,6.4,10.2083,14.5,7.9407,0.3781,1.5,0.8,36,0.5
217.6,7.2863,30,6.4,10.5716,15,7.9429,0.3776,1.5,0.8,36,0.5
131.2,6.7122,20,4.8,7.3389,10,7.8222,0.4077,1.5,0.6,36,0.5
137.6,6.7039,21,4.8,7.7022,10.5,7.8316,0.4054,1.5,0.6,36,0.5
144,6.6963,22,4.8,8.0654,11,7.84,0.4033,1.5,0.6,36,0.5
150.4,6.6894,23,4.8,8.4287,11.5,7.8476,0.4014,1.5,0.6,36,0.5
156.8,6.683,24,4.8,8.792,12,7.8545,0.3996,1.5,0.6,36,0.5
163.2,6.6771,25,4.8,9.1552,12.5,7.8609,0.3981,1.5,0.6,36,0.5
169.6,6.6717,26,4.8,9.5185,13,7.8667,0.3966,1.5,0.6,36,0.5
176,6.6667,27,4.8,9.8818,13.5,7.872,0.3953,1.5,0.6,36,0.5
182.4,6.662,28,4.8,10.2451,14,7.8769,0.394,1.5,0.6,36,0.5
188.8,6.6576,29,4.8,10.6083,14.5,7.8815,0.3929,1.5,0.6,36,0.5
195.2,6.6536,30,4.8,10.9716,15,7.8857,0.3918,1.5,0.6,36,0.5
116.8,6.2247,20,3.2,7.7389,10,7.7333,0.4299,1.5,0.4,36,0.5
122.4,6.2118,21,3.2,8.1022,10.5,7.7474,0.4264,1.5,0.4,36,0.5
128,6.2,22,3.2,8.4654,11,7.76,0.4233,1.5,0.4,36,0.5
133.6,6.1892,23,3.2,8.8287,11.5,7.7714,0.4204,1.5,0.4,36,0.5
139.2,6.1793,24,3.2,9.192,12,7.7818,0.4178,1.5,0.4,36,0.5
144.8,6.1702,25,3.2,9.5552,12.5,7.7913,0.4154,1.5,0.4,36,0.5
150.4,6.1617,26,3.2,9.9185,13,7.8,0.4133,1.5,0.4,36,0.5
156,6.1538,27,3.2,10.2818,13.5,7.808,0.4113,1.5,0.4,36,0.5
161.6,6.1465,28,3.2,10.6451,14,7.8154,0.4094,1.5,0.4,36,0.5
167.2,6.1397,29,3.2,11.0083,14.5,7.8222,0.4077,1.5,0.4,36,0.5
172.8,6.1333,30,3.2,11.3716,15,7.8286,0.4061,1.5,0.4,36,0.5
102.4,5.9,20,1.6,8.1389,10,7.6444,0.4522,1.5,0.2,36,0.5
107.2,5.8826,21,1.6,8.5022,10.5,7.6632,0.4475,1.5,0.2,36,0.5
112,5.8667,22,1.6,8.8654,11,7.68,0.4433,1.5,0.2,36,0.5
116.8,5.8521,23,1.6,9.2287,11.5,7.6952,0.4395,1.5,0.2,36,0.5
121.6,5.8386,24,1.6,9.592,12,7.7091,0.436,1.5,0.2,36,0.5
126.4,5.8262,25,1.6,9.9552,12.5,7.7217,0.4328,1.5,0.2,36,0.5
131.2,5.8146,26,1.6,10.3185,13,7.7333,0.4299,1.5,0.2,36,0.5
136,5.8039,27,1.6,10.6818,13.5,7.744,0.4273,1.5,0.2,36,0.5
140.8,5.7939,28,1.6,11.0451,14,7.7538,0.4248,1.5,0.2,36,0.5
145.6,5.7846,29,1.6,11.4083,14.5,7.763,0.4225,1.5,0.2,36,0.5
150.4,5.7759,30,1.6,11.7716,15,7.7714,0.4204,1.5,0.2,36,0.5
160,8,20,8,7.0316,10,8,0.3906,1.5,1,38,0.5
168,8,21,8,7.4222,10.5,8,0.3906,1.5,1,38,0.5
176,8,22,8,7.8129,11,8,0.3906,1.5,1,38,0.5
184,8,23,8,8.2035,11.5,8,0.3906,1.5,1,38,0.5
192,8,24,8,8.5941,12,8,0.3906,1.5,1,38,0.5
200,8,25,8,8.9848,12.5,8,0.3906,1.5,1,38,0.5
208,8,26,8,9.3754,13,8,0.3906,1.5,1,38,0.5
216,8,27,8,9.7661,13.5,8,0.3906,1.5,1,38,0.5
224,8,28,8,10.1567,14,8,0.3906,1.5,1,38,0.5
232,8,29,8,10.5474,14.5,8,0.3906,1.5,1,38,0.5
240,8,30,8,10.938,15,8,0.3906,1.5,1,38,0.5
145.6,7.3143,20,6.4,7.4316,10,7.9111,0.4129,1.5,0.8,38,0.5
152.8,7.3103,21,6.4,7.8222,10.5,7.9158,0.4117,1.5,0.8,38,0.5
160,7.3067,22,6.4,8.2129,11,7.92,0.4106,1.5,0.8,38,0.5
167.2,7.3033,23,6.4,8.6035,11.5,7.9238,0.4097,1.5,0.8,38,0.5
174.4,7.3003,24,6.4,8.9941,12,7.9273,0.4088,1.5,0.8,38,0.5
181.6,7.2975,25,6.4,9.3848,12.5,7.9304,0.408,1.5,0.8,38,0.5
188.8,7.2949,26,6.4,9.7754,13,7.9333,0.4073,1.5,0.8,38,0.5
196,7.2925,27,6.4,10.1661,13.5,7.936,0.4066,1.5,0.8,38,0.5
203.2,7.2903,28,6.4,10.5567,14,7.9385,0.406,1.5,0.8,38,0.5
210.4,7.2882,29,6.4,10.9474,14.5,7.9407,0.4055,1.5,0.8,38,0.5
217.6,7.2863,30,6.4,11.338,15,7.9429,0.4049,1.5,0.8,38,0.5
131.2,6.7122,20,4.8,7.8316,10,7.8222,0.4351,1.5,0.6,38,0.5
137.6,6.7039,21,4.8,8.2222,10.5,7.8316,0.4327,1.5,0.6,38,0.5
144,6.6963,22,4.8,8.6129,11,7.84,0.4306,1.5,0.6,38,0.5
150.4,6.6894,23,4.8,9.0035,11.5,7.8476,0.4287,1.5,0.6,38,0.5
156.8,6.683,24,4.8,9.3941,12,7.8545,0.427,1.5,0.6,38,0.5
163.2,6.6771,25,4.8,9.7848,12.5,7.8609,0.4254,1.5,0.6,38,0.5
169.6,6.6717,26,4.8,10.1754,13,7.8667,0.424,1.5,0.6,38,0.5
176,6.6667,27,4.8,10.5661,13.5,7.872,0.4226,1.5,0.6,38,0.5
182.4,6.662,28,4.8,10.9567,14,7.8769,0.4214,1.5,0.6,38,0.5
188.8,6.6576,29,4.8,11.3474,14.5,7.8815,0.4203,1.5,0.6,38,0.5
195.2,6.6536,30,4.8,11.738,15,7.8857,0.4192,1.5,0.6,38,0.5
116.8,6.2247,20,3.2,8.2316,10,7.7333,0.4573,1.5,0.4,38,0.5
122.4,6.2118,21,3.2,8.6222,10.5,7.7474,0.4538,1.5,0.4,38,0.5
128,6.2,22,3.2,9.0129,11,7.76,0.4506,1.5,0.4,38,0.5
133.6,6.1892,23,3.2,9.4035,11.5,7.7714,0.4478,1.5,0.4,38,0.5
139.2,6.1793,24,3.2,9.7941,12,7.7818,0.4452,1.5,0.4,38,0.5
144.8,6.1702,25,3.2,10.1848,12.5,7.7913,0.4428,1.5,0.4,38,0.5
150.4,6.1617,26,3.2,10.5754,13,7.8,0.4406,1.5,0.4,38,0.5
156,6.1538,27,3.2,10.9661,13.5,7.808,0.4386,1.5,0.4,38,0.5
161.6,6.1465,28,3.2,11.3567,14,7.8154,0.4368,1.5,0.4,38,0.5
167.2,6.1397,29,3.2,11.7474,14.5,7.8222,0.4351,1.5,0.4,38,0.5
172.8,6.1333,30,3.2,12.138,15,7.8286,0.4335,1.5,0.4,38,0.5
102.4,5.9,20,1.6,8.6316,10,7.6444,0.4795,1.5,0.2,38,0.5
107.2,5.8826,21,1.6,9.0222,10.5,7.6632,0.4749,1.5,0.2,38,0.5
112,5.8667,22,1.6,9.4129,11,7.68,0.4706,1.5,0.2,38,0.5
116.8,5.8521,23,1.6,9.8035,11.5,7.6952,0.4668,1.5,0.2,38,0.5
121.6,5.8386,24,1.6,10.1941,12,7.7091,0.4634,1.5,0.2,38,0.5
126.4,5.8262,25,1.6,10.5848,12.5,7.7217,0.4602,1.5,0.2,38,0.5
131.2,5.8146,26,1.6,10.9754,13,7.7333,0.4573,1.5,0.2,38,0.5
136,5.8039,27,1.6,11.3661,13.5,7.744,0.4546,1.5,0.2,38,0.5
140.8,5.7939,28,1.6,11.7567,14,7.7538,0.4522,1.5,0.2,38,0.5
145.6,5.7846,29,1.6,12.1474,14.5,7.763,0.4499,1.5,0.2,38,0.5
150.4,5.7759,30,1.6,12.538,15,7.7714,0.4478,1.5,0.2,38,0.5
160,8,20,8,7.5519,10,8,0.4195,1.5,1,40,0.5
168,8,21,8,7.9714,10.5,8,0.4195,1.5,1,40,0.5
176,8,22,8,8.391,11,8,0.4195,1.5,1,40,0.5
184,8,23,8,8.8105,11.5,8,0.4195,1.5,1,40,0.5
192,8,24,8,9.2301,12,8,0.4195,1.5,1,40,0.5
200,8,25,8,9.6496,12.5,8,0.4195,1.5,1,40,0.5
208,8,26,8,10.0692,13,8,0.4195,1.5,1,40,0.5
216,8,27,8,10.4887,13.5,8,0.4195,1.5,1,40,0.5
224,8,28,8,10.9083,14,8,0.4195,1.5,1,40,0.5
232,8,29,8,11.3278,14.5,8,0.4195,1.5,1,40,0.5
240,8,30,8,11.7474,15,8,0.4195,1.5,1,40,0.5
145.6,7.3143,20,6.4,7.9519,10,7.9111,0.4418,1.5,0.8,40,0.5
152.8,7.3103,21,6.4,8.3714,10.5,7.9158,0.4406,1.5,0.8,40,0.5
160,7.3067,22,6.4,8.791,11,7.92,0.4395,1.5,0.8,40,0.5
167.2,7.3033,23,6.4,9.2105,11.5,7.9238,0.4386,1.5,0.8,40,0.5
174.4,7.3003,24,6.4,9.6301,12,7.9273,0.4377,1.5,0.8,40,0.5
181.6,7.2975,25,6.4,10.0496,12.5,7.9304,0.4369,1.5,0.8,40,0.5
188.8,7.2949,26,6.4,10.4692,13,7.9333,0.4362,1.5,0.8,40,0.5
196,7.2925,27,6.4,10.8887,13.5,7.936,0.4355,1.5,0.8,40,0.5
203.2,7.2903,28,6.4,11.3083,14,7.9385,0.4349,1.5,0.8,40,0.5
210.4,7.2882,29,6.4,11.7278,14.5,7.9407,0.4344,1.5,0.8,40,0.5
217.6,7.2863,30,6.4,12.1474,15,7.9429,0.4338,1.5,0.8,40,0.5
131.2,6.7122,20,4.8,8.3519,10,7.8222,0.464,1.5,0.6,40,0.5
137.6,6.7039,21,4.8,8.7714,10.5,7.8316,0.4617,1.5,0.6,40,0.5
144,6.6963,22,4.8,9.191,11,7.84,0.4595,1.5,0.6,40,0.5
150.4,6.6894,23,4.8,9.6105,11.5,7.8476,0.4576,1.5,0.6,40,0.5
156.8,6.683,24,4.8,10.0301,12,7.8545,0.4559,1.5,0.6,40,0.5
163.2,6.6771,25,4.8,10.4496,12.5,7.8609,0.4543,1.5,0.6,40,0.5
169.6,6.6717,26,4.8,10.8692,13,7.8667,0.4529,1.5,0.6,40,0.5
176,6.6667,27,4.8,11.2887,13.5,7.872,0.4515,1.5,0.6,40,0.5
182.4,6.662,28,4.8,11.7083,14,7.8769,0.4503,1.5,0.6,40,0.5
188.8,6.6576,29,4.8,12.1278,14.5,7.8815,0.4492,1.5,0.6,40,0.5
195.2,6.6536,30,4.8,12.5474,15,7.8857,0.4481,1.5,0.6,40,0.5
116.8,6.2247,20,3.2,8.7519,10,7.7333,0.4862,1.5,0.4,40,0.5
122.4,6.2118,21,3.2,9.1714,10.5,7.7474,0.4827,1.5,0.4,40,0.5
128,6.2,22,3.2,9.591,11,7.76,0.4795,1.5,0.4,40,0.5
133.6,6.1892,23,3.2,10.0105,11.5,7.7714,0.4767,1.5,0.4,40,0.5
139.2,6.1793,24,3.2,10.4301,12,7.7818,0.4741,1.5,0.4,40,0.5
144.8,6.1702,25,3.2,10.8496,12.5,7.7913,0.4717,1.5,0.4,40,0.5
150.4,6.1617,26,3.2,11.2692,13,7.8,0.4695,1.5,0.4,40,0.5
156,6.1538,27,3.2,11.6887,13.5,7.808,0.4675,1.5,0.4,40,0.5
161.6,6.1465,28,3.2,12.1083,14,7.8154,0.4657,1.5,0.4,40,0.5
167.2,6.1397,29,3.2,12.5278,14.5,7.8222,0.464,1.5,0.4,40,0.5
172.8,6.1333,30,3.2,12.9474,15,7.8286,0.4624,1.5,0.4,40,0.5
102.4,5.9,20,1.6,9.1519,10,7.6444,0.5084,1.5,0.2,40,0.5
107.2,5.8826,21,1.6,9.5714,10.5,7.6632,0.5038,1.5,0.2,40,0.5
112,5.8667,22,1.6,9.991,11,7.68,0.4995,1.5,0.2,40,0.5
116.8,5.8521,23,1.6,10.4105,11.5,7.6952,0.4957,1.5,0.2,40,0.5
121.6,5.8386,24,1.6,10.8301,12,7.7091,0.4923,1.5,0.2,40,0.5
126.4,5.8262,25,1.6,11.2496,12.5,7.7217,0.4891,1.5,0.2,40,0.5
131.2,5.8146,26,1.6,11.6692,13,7.7333,0.4862,1.5,0.2,40,0.5
136,5.8039,27,1.6,12.0887,13.5,7.744,0.4835,1.5,0.2,40,0.5
140.8,5.7939,28,1.6,12.5083,14,7.7538,0.4811,1.5,0.2,40,0.5
145.6,5.7846,29,1.6,12.9278,14.5,7.763,0.4788,1.5,0.2,40,0.5
150.4,5.7759,30,1.6,13.3474,15,7.7714,0.4767,1.5,0.2,40,0.5
160,8,20,8,3.2757,10,8,0.364,2,1,20,1
168,8,21,8,3.4577,10.5,8,0.364,2,1,20,1
176,8,22,8,3.6397,11,8,0.364,2,1,20,1
184,8,23,8,3.8217,11.5,8,0.364,2,1,20,1
192,8,24,8,4.0037,12,8,0.364,2,1,20,1
200,8,25,8,4.1857,12.5,8,0.364,2,1,20,1
208,8,26,8,4.3676,13,8,0.364,2,1,20,1
216,8,27,8,4.5496,13.5,8,0.364,2,1,20,1
224,8,28,8,4.7316,14,8,0.364,2,1,20,1
232,8,29,8,4.9136,14.5,8,0.364,2,1,20,1
240,8,30,8,5.0956,15,8,0.364,2,1,20,1
145.6,7.3143,20,6.4,3.6757,10,7.8222,0.4084,2,0.8,20,1
152.8,7.3103,21,6.4,3.8577,10.5,7.8316,0.4061,2,0.8,20,1
160,7.3067,22,6.4,4.0397,11,7.84,0.404,2,0.8,20,1
167.2,7.3033,23,6.4,4.2217,11.5,7.8476,0.4021,2,0.8,20,1
174.4,7.3003,24,6.4,4.4037,12,7.8545,0.4003,2,0.8,20,1
181.6,7.2975,25,6.4,4.5857,12.5,7.8609,0.3988,2,0.8,20,1
188.8,7.2949,26,6.4,4.7676,13,7.8667,0.3973,2,0.8,20,1
196,7.2925,27,6.4,4.9496,13.5,7.872,0.396,2,0.8,20,1
203.2,7.2903,28,6.4,5.1316,14,7.8769,0.3947,2,0.8,20,1
210.4,7.2882,29,6.4,5.3136,14.5,7.8815,0.3936,2,0.8,20,1
217.6,7.2863,30,6.4,5.4956,15,7.8857,0.3925,2,0.8,20,1
131.2,6.7122,20,4.8,4.0757,10,7.6444,0.4529,2,0.6,20,1
137.6,6.7039,21,4.8,4.2577,10.5,7.6632,0.4482,2,0.6,20,1
144,6.6963,22,4.8,4.4397,11,7.68,0.444,2,0.6,20,1
150.4,6.6894,23,4.8,4.6217,11.5,7.6952,0.4402,2,0.6,20,1
156.8,6.683,24,4.8,4.8037,12,7.7091,0.4367,2,0.6,20,1
163.2,6.6771,25,4.8,4.9857,12.5,7.7217,0.4335,2,0.6,20,1
169.6,6.6717,26,4.8,5.1676,13,7.7333,0.4306,2,0.6,20,1
176,6.6667,27,4.8,5.3496,13.5,7.744,0.428,2,0.6,20,1
182.4,6.662,28,4.8,5.5316,14,7.7538,0.4255,2,0.6,20,1
188.8,6.6576,29,4.8,5.7136,14.5,7.763,0.4232,2,0.6,20,1
195.2,6.6536,30,4.8,5.8956,15,7.7714,0.4211,2,0.6,20,1
