leadingEdgeX,cgPositionX,hTailX,hTailTipY,hTailChord,transitionSetbackRatio,cgPositionRatio,hTailAR,hTailLength,hTailCoeff
27,32.9377,78.2736,26.6412,10.6565,0.9,1,5,48,0.5
30,35.9377,81.2736,26.6412,10.6565,1,1,5,48,0.5
18,21.6,73.076,22.8938,11.4469,0.6,0,4,52,0.5
21,21.6,76.076,22.8938,11.4469,0.7,0,4,52,0.5
24,21.6,79.076,22.8938,11.4469,0.8,0,4,52,0.5
27,21.6,82.076,22.8938,11.4469,0.9,0,4,52,0.5
30,21.6,85.076,22.8938,11.4469,1,0,4,52,0.5
18,22.1844,73.076,22.8938,11.4469,0.6,0.25,4,52,0.5
21,22.9344,76.076,22.8938,11.4469,0.7,0.25,4,52,0.5
24,23.6844,79.076,22.8938,11.4469,0.8,0.25,4,52,0.5
27,24.4344,82.076,22.8938,11.4469,0.9,0.25,4,52,0.5
30,25.1844,85.076,22.8938,11.4469,1,0.25,4,52,0.5
18,22.7688,73.076,22.8938,11.4469,0.6,0.5,4,52,0.5
21,24.2688,76.076,22.8938,11.4469,0.7,0.5,4,52,0.5
24,25.7688,79.076,22.8938,11.4469,0.8,0.5,4,52,0.5
27,27.2688,82.076,22.8938,11.4469,0.9,0.5,4,52,0.5
30,28.7688,85.076,22.8938,11.4469,1,0.5,4,52,0.5
18,23.3533,73.076,22.8938,11.4469,0.6,0.75,4,52,0.5
21,25.6033,76.076,22.8938,11.4469,0.7,0.75,4,52,0.5
24,27.8533,79.076,22.8938,11.4469,0.8,0.75,4,52,0.5
27,30.1033,82.076,22.8938,11.4469,0.9,0.75,4,52,0.5
30,32.3533,85.076,22.8938,11.4469,1,0.75,4,52,0.5
18,23.9377,73.076,22.8938,11.4469,0.6,1,4,52,0.5
21,26.9377,76.076,22.8938,11.4469,0.7,1,4,52,0.5
24,29.9377,79.076,22.8938,11.4469,0.8,1,4,52,0.5
27,32.9377,82.076,22.8938,11.4469,0.9,1,4,52,0.5
30,35.9377,85.076,22.8938,11.4469,1,1,4,52,0.5
18,21.6,73.2396,24.2825,10.7922,0.6,0,4.5,52,0.5
21,21.6,76.2396,24.2825,10.7922,0.7,0,4.5,52,0.5
24,21.6,79.2396,24.2825,10.7922,0.8,0,4.5,52,0.5
27,21.6,82.2396,24.2825,10.7922,0.9,0,4.5,52,0.5
30,21.6,85.2396,24.2825,10.7922,1,0,4.5,52,0.5
18,22.1844,73.2396,24.2825,10.7922,0.6,0.25,4.5,52,0.5
21,22.9344,76.2396,24.2825,10.7922,0.7,0.25,4.5,52,0.5
24,23.6844,79.2396,24.2825,10.7922,0.8,0.25,4.5,52,0.5
27,24.4344,82.2396,24.2825,10.7922,0.9,0.25,4.5,52,0.5
30,25.1844,85.2396,24.2825,10.7922,1,0.25,4.5,52,0.5
18,22.7688,73.2396,24.2825,10.7922,0.6,0.5,4.5,52,0.5
21,24.2688,76.2396,24.2825,10.7922,0.7,0.5,4.5,52,0.5
24,25.7688,79.2396,24.2825,10.7922,0.8,0.5,4.5,52,0.5
27,27.2688,82.2396,24.2825,10.7922,0.9,0.5,4.5,52,0.5
30,28.7688,85.2396,24.2825,10.7922,1,0.5,4.5,52,0.5
18,23.3533,73.2396,24.2825,10.7922,0.6,0.75,4.5,52,0.5
21,25.6033,76.2396,24.2825,10.7922,0.7,0.75,4.5,52,0.5
24,27.8533,79.2396,24.2825,10.7922,0.8,0.75,4.5,52,0.5
27,30.1033,82.2396,24.2825,10.7922,0.9,0.75,4.5,52,0.5
30,32.3533,85.2396,24.2825,10.7922,1,0.75,4.5,52,0.5
18,23.9377,73.2396,24.2825,10.7922,0.6,1,4.5,52,0.5
21,26.9377,76.2396,24.2825,10.7922,0.7,1,4.5,52,0.5
24,29.9377,79.2396,24.2825,10.7922,0.8,1,4.5,52,0.5
27,32.9377,82.2396,24.2825,10.7922,0.9,1,4.5,52,0.5
30,35.9377,85.2396,24.2825,10.7922,1,1,4.5,52,0.5
18,21.6,73.3781,25.596,10.2384,0.6,0,5,52,0.5
21,21.6,76.3781,25.596,10.2384,0.7,0,5,52,0.5
24,21.6,79.3781,25.596,10.2384,0.8,0,5,52,0.5
27,21.6,82.3781,25.596,10.2384,0.9,0,5,52,0.5
30,21.6,85.3781,25.596,10.2384,1,0,5,52,0.5
18,22.1844,73.3781,25.596,10.2384,0.6,0.25,5,52,0.5
21,22.9344,76.3781,25.596,10.2384,0.7,0.25,5,52,0.5
24,23.6844,79.3781,25.596,10.2384,0.8,0.25,5,52,0.5
27,24.4344,82.3781,25.596,10.2384,0.9,0.25,5,52,0.5
30,25.1844,85.3781,25.596,10.2384,1,0.25,5,52,0.5
18,22.7688,73.3781,25.596,10.2384,0.6,0.5,5,52,0.5
21,24.2688,76.3781,25.596,10.2384,0.7,0.5,5,52,0.5
24,25.7688,79.3781,25.596,10.2384,0.8,0.5,5,52,0.5
27,27.2688,82.3781,25.596,10.2384,0.9,0.5,5,52,0.5
30,28.7688,85.3781,25.596,10.2384,1,0.5,5,52,0.5
18,23.3533,73.3781,25.596,10.2384,0.6,0.75,5,52,0.5
21,25.6033,76.3781,25.596,10.2384,0.7,0.75,5,52,0.5
24,27.8533,79.3781,25.596,10.2384,0.8,0.75,5,52,0.5
27,30.1033,82.3781,25.596,10.2384,0.9,0.75,5,52,0.5
30,32.3533,85.3781,25.596,10.2384,1,0.75,5,52,0.5
18,23.9377,73.3781,25.596,10.2384,0.6,1,5,52,0.5
21,26.9377,76.3781,25.596,10.2384,0.7,1,5,52,0.5
24,29.9377,79.3781,25.596,10.2384,0.8,1,5,52,0.5
27,32.9377,82.3781,25.596,10.2384,0.9,1,5,52,0.5
30,35.9377,85.3781,25.596,10.2384,1,1,5,52,0.5
18,21.6,77.18,22.061,11.0305,0.6,0,4,56,0.5
21,21.6,80.18,22.061,11.0305,0.7,0,4,56,0.5
24,21.6,83.18,22.061,11.0305,0.8,0,4,56,0.5
27,21.6,86.18,22.061,11.0305,0.9,0,4,56,0.5
30,21.6,89.18,22.061,11.0305,1,0,4,56,0.5
18,22.1844,77.18,22.061,11.0305,0.6,0.25,4,56,0.5
21,22.9344,80.18,22.061,11.0305,0.7,0.25,4,56,0.5
24,23.6844,83.18,22.061,11.0305,0.8,0.25,4,56,0.5
27,24.4344,86.18,22.061,11.0305,0.9,0.25,4,56,0.5
30,25.1844,89.18,22.061,11.0305,1,0.25,4,56,0.5
18,22.7688,77.18,22.061,11.0305,0.6,0.5,4,56,0.5
21,24.2688,80.18,22.061,11.0305,0.7,0.5,4,56,0.5
24,25.7688,83.18,22.061,11.0305,0.8,0.5,4,56,0.5
27,27.2688,86.18,22.061,11.0305,0.9,0.5,4,56,0.5
30,28.7688,89.18,22.061,11.0305,1,0.5,4,56,0.5
18,23.3533,77.18,22.061,11.0305,0.6,0.75,4,56,0.5
21,25.6033,80.18,22.061,11.0305,0.7,0.75,4,56,0.5
24,27.8533,83.18,22.061,11.0305,0.8,0.75,4,56,0.5
27,30.1033,86.18,22.061,11.0305,0.9,0.75,4,56,0.5
30,32.3533,89.18,22.061,11.0305,1,0.75,4,56,0.5
18,23.9377,77.18,22.061,11.0305,0.6,1,4,56,0.5
21,26.9377,80.18,22.061,11.0305,0.7,1,4,56,0.5
24,29.9377,83.18,22.061,11.0305,0.8,1,4,56,0.5
27,32.9377,86.18,22.061,11.0305,0.9,1,4,56,0.5
30,35.9377,89.18,22.061,11.0305,1,1,4,56,0.5
18,21.6,77.3378,23.3992,10.3997,0.6,0,4.5,56,0.5
21,21.6,80.3378,23.3992,10.3997,0.7,0,4.5,56,0.5
24,21.6,83.3378,23.3992,10.3997,0.8,0,4.5,56,0.5
27,21.6,86.3378,23.3992,10.3997,0.9,0,4.5,56,0.5
30,21.6,89.3378,23.3992,10.3997,1,0,4.5,56,0.5
18,22.1844,77.3378,23.3992,10.3997,0.6,0.25,4.5,56,0.5
21,22.9344,80.3378,23.3992,10.3997,0.7,0.25,4.5,56,0.5
24,23.6844,83.3378,23.3992,10.3997,0.8,0.25,4.5,56,0.5
27,24.4344,86.3378,23.3992,10.3997,0.9,0.25,4.5,56,0.5
30,25.1844,89.3378,23.3992,10.3997,1,0.25,4.5,56,0.5
18,22.7688,77.3378,23.3992,10.3997,0.6,0.5,4.5,56,0.5
21,24.2688,80.3378,23.3992,10.3997,0.7,0.5,4.5,56,0.5
24,25.7688,83.3378,23.3992,10.3997,0.8,0.5,4.5,56,0.5
27,27.2688,86.3378,23.3992,10.3997,0.9,0.5,4.5,56,0.5
30,28.7688,89.3378,23.3992,10.3997,1,0.5,4.5,56,0.5
18,23.3533,77.3378,23.3992,10.3997,0.6,0.75,4.5,56,0.5
21,25.6033,80.3378,23.3992,10.3997,0.7,0.75,4.5,56,0.5
24,27.8533,83.3378,23.3992,10.3997,0.8,0.75,4.5,56,0.5
27,30.1033,86.3378,23.3992,10.3997,0.9,0.75,4.5,56,0.5
30,32.3533,89.3378,23.3992,10.3997,1,0.75,4.5,56,0.5
18,23.9377,77.3378,23.3992,10.3997,0.6,1,4.5,56,0.5
21,26.9377,80.3378,23.3992,10.3997,0.7,1,4.5,56,0.5
24,29.9377,83.3378,23.3992,10.3997,0.8,1,4.5,56,0.5
27,32.9377,86.3378,23.3992,10.3997,0.9,1,4.5,56,0.5
30,35.9377,89.3378,23.3992,10.3997,1,1,4.5,56,0.5
18,21.6,77.4712,24.665,9.866,0.6,0,5,56,0.5
21,21.6,80.4712,24.665,9.866,0.7,0,5,56,0.5
24,21.6,83.4712,24.665,9.866,0.8,0,5,56,0.5
27,21.6,86.4712,24.665,9.866,0.9,0,5,56,0.5
30,21.6,89.4712,24.665,9.866,1,0,5,56,0.5
18,22.1844,77.4712,24.665,9.866,0.6,0.25,5,56,0.5
21,22.9344,80.4712,24.665,9.866,0.7,0.25,5,56,0.5
24,23.6844,83.4712,24.665,9.866,0.8,0.25,5,56,0.5
27,24.4344,86.4712,24.665,9.866,0.9,0.25,5,56,0.5
30,25.1844,89.4712,24.665,9.866,1,0.25,5,56,0.5
18,22.7688,77.4712,24.665,9.866,0.6,0.5,5,56,0.5
21,24.2688,80.4712,24.665,9.866,0.7,0.5,5,56,0.5
24,25.7688,83.4712,24.665,9.866,0.8,0.5,5,56,0.5
27,27.2688,86.4712,24.665,9.866,0.9,0.5,5,56,0.5
30,28.7688,89.4712,24.665,9.866,1,0.5,5,56,0.5
18,23.3533,77.4712,24.665,9.866,0.6,0.75,5,56,0.5
21,25.6033,80.4712,24.665,9.866,0.7,0.75,5,56,0.5
24,27.8533,83.4712,24.665,9.866,0.8,0.75,5,56,0.5
27,30.1033,86.4712,24.665,9.866,0.9,0.75,5,56,0.5
30,32.3533,89.4712,24.665,9.866,1,0.75,5,56,0.5
18,23.9377,77.4712,24.665,9.866,0.6,1,5,56,0.5
21,26.9377,80.4712,24.665,9.866,0.7,1,5,56,0.5
24,29.9377,83.4712,24.665,9.866,0.8,1,5,56,0.5
27,32.9377,86.4712,24.665,9.866,0.9,1,5,56,0.5
30,35.9377,89.4712,24.665,9.866,1,1,5,56,0.5
18,21.6,81.2736,21.313,10.6565,0.6,0,4,60,0.5
21,21.6,84.2736,21.313,10.6565,0.7,0,4,60,0.5
24,21.6,87.2736,21.313,10.6565,0.8,0,4,60,0.5
27,21.6,90.2736,21.313,10.6565,0.9,0,4,60,0.5
30,21.6,93.2736,21.313,10.6565,1,0,4,60,0.5
18,22.1844,81.2736,21.313,10.6565,0.6,0.25,4,60,0.5
21,22.9344,84.2736,21.313,10.6565,0.7,0.25,4,60,0.5
24,23.6844,87.2736,21.313,10.6565,0.8,0.25,4,60,0.5
27,24.4344,90.2736,21.313,10.6565,0.9,0.25,4,60,0.5
30,25.1844,93.2736,21.313,10.6565,1,0.25,4,60,0.5
18,22.7688,81.2736,21.313,10.6565,0.6,0.5,4,60,0.5
21,24.2688,84.2736,21.313,10.6565,0.7,0.5,4,60,0.5
24,25.7688,87.2736,21.313,10.6565,0.8,0.5,4,60,0.5
27,27.2688,90.2736,21.313,10.6565,0.9,0.5,4,60,0.5
30,28.7688,93.2736,21.313,10.6565,1,0.5,4,60,0.5
18,23.3533,81.2736,21.313,10.6565,0.6,0.75,4,60,0.5
21,25.6033,84.2736,21.313,10.6565,0.7,0.75,4,60,0.5
24,27.8533,87.2736,21.313,10.6565,0.8,0.75,4,60,0.5
27,30.1033,90.2736,21.313,10.6565,0.9,0.75,4,60,0.5
30,32.3533,93.2736,21.313,10.6565,1,0.75,4,60,0.5
18,23.9377,81.2736,21.313,10.6565,0.6,1,4,60,0.5
21,26.9377,84.2736,21.313,10.6565,0.7,1,4,60,0.5
24,29.9377,87.2736,21.313,10.6565,0.8,1,4,60,0.5
27,32.9377,90.2736,21.313,10.6565,0.9,1,4,60,0.5
30,35.9377,93.2736,21.313,10.6565,1,1,4,60,0.5
18,21.6,81.4259,22.6058,10.047,0.6,0,4.5,60,0.5
21,21.6,84.4259,22.6058,10.047,0.7,0,4.5,60,0.5
24,21.6,87.4259,22.6058,10.047,0.8,0,4.5,60,0.5
27,21.6,90.4259,22.6058,10.047,0.9,0,4.5,60,0.5
30,21.6,93.4259,22.6058,10.047,1,0,4.5,60,0.5
18,22.1844,81.4259,22.6058,10.047,0.6,0.25,4.5,60,0.5
21,22.9344,84.4259,22.6058,10.047,0.7,0.25,4.5,60,0.5
24,23.6844,87.4259,22.6058,10.047,0.8,0.25,4.5,60,0.5
27,24.4344,90.4259,22.6058,10.047,0.9,0.25,4.5,60,0.5
30,25.1844,93.4259,22.6058,10.047,1,0.25,4.5,60,0.5
18,22.7688,81.4259,22.6058,10.047,0.6,0.5,4.5,60,0.5
21,24.2688,84.4259,22.6058,10.047,0.7,0.5,4.5,60,0.5
24,25.7688,87.4259,22.6058,10.047,0.8,0.5,4.5,60,0.5
27,27.2688,90.4259,22.6058,10.047,0.9,0.5,4.5,60,0.5
30,28.7688,93.4259,22.6058,10.047,1,0.5,4.5,60,0.5
18,23.3533,81.4259,22.6058,10.047,0.6,0.75,4.5,60,0.5
21,25.6033,84.4259,22.6058,10.047,0.7,0.75,4.5,60,0.5
24,27.8533,87.4259,22.6058,10.047,0.8,0.75,4.5,60,0.5
27,30.1033,90.4259,22.6058,10.047,0.9,0.75,4.5,60,0.5
30,32.3533,93.4259,22.6058,10.047,1,0.75,4.5,60,0.5
18,23.9377,81.4259,22.6058,10.047,0.6,1,4.5,60,0.5
21,26.9377,84.4259,22.6058,10.047,0.7,1,4.5,60,0.5
24,29.9377,87.4259,22.6058,10.047,0.8,1,4.5,60,0.5
27,32.9377,90.4259,22.6058,10.047,0.9,1,4.5,60,0.5
30,35.9377,93.4259,22.6058,10.047,1,1,4.5,60,0.5
18,21.6,81.5548,23.8286,9.5314,0.6,0,5,60,0.5
21,21.6,84.5548,23.8286,9.5314,0.7,0,5,60,0.5
24,21.6,87.5548,23.8286,9.5314,0.8,0,5,60,0.5
27,21.6,90.5548,23.8286,9.5314,0.9,0,5,60,0.5
30,21.6,93.5548,23.8286,9.5314,1,0,5,60,0.5
18,22.1844,81.5548,23.8286,9.5314,0.6,0.25,5,60,0.5
21,22.9344,84.5548,23.8286,9.5314,0.7,0.25,5,60,0.5
24,23.6844,87.5548,23.8286,9.5314,0.8,0.25,5,60,0.5
27,24.4344,90.5548,23.8286,9.5314,0.9,0.25,5,60,0.5
30,25.1844,93.5548,23.8286,9.5314,1,0.25,5,60,0.5
18,22.7688,81.5548,23.8286,9.5314,0.6,0.5,5,60,0.5
21,24.2688,84.5548,23.8286,9.5314,0.7,0.5,5,60,0.5
24,25.7688,87.5548,23.8286,9.5314,0.8,0.5,5,60,0.5
27,27.2688,90.5548,23.8286,9.5314,0.9,0.5,5,60,0.5
30,28.7688,93.5548,23.8286,9.5314,1,0.5,5,60,0.5
18,23.3533,81.5548,23.8286,9.5314,0.6,0.75,5,60,0.5
21,25.6033,84.5548,23.8286,9.5314,0.7,0.75,5,60,0.5
24,27.8533,87.5548,23.8286,9.5314,0.8,0.75,5,60,0.5
27,30.1033,90.5548,23.8286,9.5314,0.9,0.75,5,60,0.5
30,32.3533,93.5548,23.8286,9.5314,1,0.75,5,60,0.5
18,23.9377,81.5548,23.8286,9.5314,0.6,1,5,60,0.5
21,26.9377,84.5548,23.8286,9.5314,0.7,1,5,60,0.5
24,29.9377,87.5548,23.8286,9.5314,0.8,1,5,60,0.5
27,32.9377,90.5548,23.8286,9.5314,0.9,1,5,60,0.5
30,35.9377,93.5548,23.8286,9.5314,1,1,5,60,0.5
18,21.6,68.8137,24.9917,12.4958,0.6,0,4,48,0.55
21,21.6,71.8137,24.9917,12.4958,0.7,0,4,48,0.55
24,21.6,74.8137,24.9917,12.4958,0.8,0,4,48,0.55
27,21.6,77.8137,24.9917,12.4958,0.9,0,4,48,0.55
30,21.6,80.8137,24.9917,12.4958,1,0,4,48,0.55
18,22.1844,68.8137,24.9917,12.4958,0.6,0.25,4,48,0.55
21,22.9344,71.8137,24.9917,12.4958,0.7,0.25,4,48,0.55
24,23.6844,74.8137,24.9917,12.4958,0.8,0.25,4,48,0.55
27,24.4344,77.8137,24.9917,12.4958,0.9,0.25,4,48,0.55
30,25.1844,80.8137,24.9917,12.4958,1,0.25,4,48,0.55
18,22.7688,68.8137,24.9917,12.4958,0.6,0.5,4,48,0.55
21,24.2688,71.8137,24.9917,12.4958,0.7,0.5,4,48,0.55
24,25.7688,74.8137,24.9917,12.4958,0.8,0.5,4,48,0.55
27,27.2688,77.8137,24.9917,12.4958,0.9,0.5,4,48,0.55
30,28.7688,80.8137,24.9917,12.4958,1,0.5,4,48,0.55
18,23.3533,68.8137,24.9917,12.4958,0.6,0.75,4,48,0.55
21,25.6033,71.8137,24.9917,12.4958,0.7,0.75,4,48,0.55
24,27.8533,74.8137,24.9917,12.4958,0.8,0.75,4,48,0.55
27,30.1033,77.8137,24.9917,12.4958,0.9,0.75,4,48,0.55
30,32.3533,80.8137,24.9917,12.4958,1,0.75,4,48,0.55
18,23.9377,68.8137,24.9917,12.4958,0.6,1,4,48,0.55
21,26.9377,71.8137,24.9917,12.4958,0.7,1,4,48,0.55
24,29.9377,74.8137,24.9917,12.4958,0.8,1,4,48,0.55
27,32.9377,77.8137,24.9917,12.4958,0.9,1,4,48,0.55
30,35.9377,80.8137,24.9917,12.4958,1,1,4,48,0.55
18,21.6,68.9924,26.5077,11.7812,0.6,0,4.5,48,0.55
21,21.6,71.9924,26.5077,11.7812,0.7,0,4.5,48,0.55
24,21.6,74.9924,26.5077,11.7812,0.8,0,4.5,48,0.55
27,21.6,77.9924,26.5077,11.7812,0.9,0,4.5,48,0.55
30,21.6,80.9924,26.5077,11.7812,1,0,4.5,48,0.55
18,22.1844,68.9924,26.5077,11.7812,0.6,0.25,4.5,48,0.55
21,22.9344,71.9924,26.5077,11.7812,0.7,0.25,4.5,48,0.55
24,23.6844,74.9924,26.5077,11.7812,0.8,0.25,4.5,48,0.55
27,24.4344,77.9924,26.5077,11.7812,0.9,0.25,4.5,48,0.55
30,25.1844,80.9924,26.5077,11.7812,1,0.25,4.5,48,0.55
18,22.7688,68.9924,26.5077,11.7812,0.6,0.5,4.5,48,0.55
21,24.2688,71.9924,26.5077,11.7812,0.7,0.5,4.5,48,0.55
24,25.7688,74.9924,26.5077,11.7812,0.8,0.5,4.5,48,0.55
27,27.2688,77.9924,26.5077,11.7812,0.9,0.5,4.5,48,0.55
30,28.7688,80.9924,26.5077,11.7812,1,0.5,4.5,48,0.55
18,23.3533,68.9924,26.5077,11.7812,0.6,0.75,4.5,48,0.55
21,25.6033,71.9924,26.5077,11.7812,0.7,0.75,4.5,48,0.55
24,27.8533,74.9924,26.5077,11.7812,0.8,0.75,4.5,48,0.55
27,30.1033,77.9924,26.5077,11.7812,0.9,0.75,4.5,48,0.55
30,32.3533,80.9924,26.5077,11.7812,1,0.75,4.5,48,0.55
18,23.9377,68.9924,26.5077,11.7812,0.6,1,4.5,48,0.55
21,26.9377,71.9924,26.5077,11.7812,0.7,1,4.5,48,0.55
24,29.9377,74.9924,26.5077,11.7812,0.8,1,4.5,48,0.55
27,32.9377,77.9924,26.5077,11.7812,0.9,1,4.5,48,0.55
30,35.9377,80.9924,26.5077,11.7812,1,1,4.5,48,0.55
18,21.6,69.1435,27.9415,11.1766,0.6,0,5,48,0.55
21,21.6,72.1435,27.9415,11.1766,0.7,0,5,48,0.55
24,21.6,75.1435,27.9415,11.1766,0.8,0,5,48,0.55
27,21.6,78.1435,27.9415,11.1766,0.9,0,5,48,0.55
30,21.6,81.1435,27.9415,11.1766,1,0,5,48,0.55
18,22.1844,69.1435,27.9415,11.1766,0.6,0.25,5,48,0.55
21,22.9344,72.1435,27.9415,11.1766,0.7,0.25,5,48,0.55
24,23.6844,75.1435,27.9415,11.1766,0.8,0.25,5,48,0.55
27,24.4344,78.1435,27.9415,11.1766,0.9,0.25,5,48,0.55
30,25.1844,81.1435,27.9415,11.1766,1,0.25,5,48,0.55
18,22.7688,69.1435,27.9415,11.1766,0.6,0.5,5,48,0.55
21,24.2688,72.1435,27.9415,11.1766,0.7,0.5,5,48,0.55
24,25.7688,75.1435,27.9415,11.1766,0.8,0.5,5,48,0.55
27,27.2688,78.1435,27.9415,11.1766,0.9,0.5,5,48,0.55
30,28.7688,81.1435,27.9415,11.1766,1,0.5,5,48,0.55
18,23.3533,69.1435,27.9415,11.1766,0.6,0.75,5,48,0.55
21,25.6033,72.1435,27.9415,11.1766,0.7,0.75,5,48,0.55
24,27.8533,75.1435,27.9415,11.1766,0.8,0.75,5,48,0.55
27,30.1033,78.1435,27.9415,11.1766,0.9,0.75,5,48,0.55
30,32.3533,81.1435,27.9415,11.1766,1,0.75,5,48,0.55
18,23.9377,69.1435,27.9415,11.1766,0.6,1,5,48,0.55
21,26.9377,72.1435,27.9415,11.1766,0.7,1,5,48,0.55
24,29.9377,75.1435,27.9415,11.1766,0.8,1,5,48,0.55
27,32.9377,78.1435,27.9415,11.1766,0.9,1,5,48,0.55
30,35.9377,81.1435,27.9415,11.1766,1,1,5,48,0.55
18,21.6,72.9363,24.0112,12.0056,0.6,0,4,52,0.55
21,21.6,75.9363,24.0112,12.0056,0.7,0,4,52,0.55
24,21.6,78.9363,24.0112,12.0056,0.8,0,4,52,0.55
27,21.6,81.9363,24.0112,12.0056,0.9,0,4,52,0.55
30,21.6,84.9363,24.0112,12.0056,1,0,4,52,0.55
18,22.1844,72.9363,24.0112,12.0056,0.6,0.25,4,52,0.55
21,22.9344,75.9363,24.0112,12.0056,0.7,0.25,4,52,0.55
24,23.6844,78.9363,24.0112,12.0056,0.8,0.25,4,52,0.55
27,24.4344,81.9363,24.0112,12.0056,0.9,0.25,4,52,0.55
30,25.1844,84.9363,24.0112,12.0056,1,0.25,4,52,0.55
18,22.7688,72.9363,24.0112,12.0056,0.6,0.5,4,52,0.55
21,24.2688,75.9363,24.0112,12.0056,0.7,0.5,4,52,0.55
24,25.7688,78.9363,24.0112,12.0056,0.8,0.5,4,52,0.55
27,27.2688,81.9363,24.0112,12.0056,0.9,0.5,4,52,0.55
30,28.7688,84.9363,24.0112,12.0056,1,0.5,4,52,0.55
18,23.3533,72.9363,24.0112,12.0056,0.6,0.75,4,52,0.55
21,25.6033,75.9363,24.0112,12.0056,0.7,0.75,4,52,0.55
24,27.8533,78.9363,24.0112,12.0056,0.8,0.75,4,52,0.55
27,30.1033,81.9363,24.0112,12.0056,0.9,0.75,4,52,0.55
30,32.3533,84.9363,24.0112,12.0056,1,0.75,4,52,0.55
18,23.9377,72.9363,24.0112,12.0056,0.6,1,4,52,0.55
21,26.9377,75.9363,24.0112,12.0056,0.7,1,4,52,0.55
24,29.9377,78.9363,24.0112,12.0056,0.8,1,4,52,0.55
27,32.9377,81.9363,24.0112,12.0056,0.9,1,4,52,0.55
30,35.9377,84.9363,24.0112,12.0056,1,1,4,52,0.55
18,21.6,73.1079,25.4677,11.319,0.6,0,4.5,52,0.55
21,21.6,76.1079,25.4677,11.319,0.7,0,4.5,52,0.55
24,21.6,79.1079,25.4677,11.319,0.8,0,4.5,52,0.55
27,21.6,82.1079,25.4677,11.319,0.9,0,4.5,52,0.55
30,21.6,85.1079,25.4677,11.319,1,0,4.5,52,0.55
18,22.1844,73.1079,25.4677,11.319,0.6,0.25,4.5,52,0.55
21,22.9344,76.1079,25.4677,11.319,0.7,0.25,4.5,52,0.55
24,23.6844,79.1079,25.4677,11.319,0.8,0.25,4.5,52,0.55
27,24.4344,82.1079,25.4677,11.319,0.9,0.25,4.5,52,0.55
30,25.1844,85.1079,25.4677,11.319,1,0.25,4.5,52,0.55
18,22.7688,73.1079,25.4677,11.319,0.6,0.5,4.5,52,0.55
21,24.2688,76.1079,25.4677,11.319,0.7,0.5,4.5,52,0.55
24,25.7688,79.1079,25.4677,11.319,0.8,0.5,4.5,52,0.55
27,27.2688,82.1079,25.4677,11.319,0.9,0.5,4.5,52,0.55
30,28.7688,85.1079,25.4677,11.319,1,0.5,4.5,52,0.55
18,23.3533,73.1079,25.4677,11.319,0.6,0.75,4.5,52,0.55
21,25.6033,76.1079,25.4677,11.319,0.7,0.75,4.5,52,0.55
24,27.8533,79.1079,25.4677,11.319,0.8,0.75,4.5,52,0.55
27,30.1033,82.1079,25.4677,11.319,0.9,0.75,4.5,52,0.55
30,32.3533,85.1079,25.4677,11.319,1,0.75,4.5,52,0.55
18,23.9377,73.1079,25.4677,11.319,0.6,1,4.5,52,0.55
21,26.9377,76.1079,25.4677,11.319,0.7,1,4.5,52,0.55
24,29.9377,79.1079,25.4677,11.319,0.8,1,4.5,52,0.55
27,32.9377,82.1079,25.4677,11.319,0.9,1,4.5,52,0.55
30,35.9377,85.1079,25.4677,11.319,1,1,4.5,52,0.55
18,21.6,73.2531,26.8453,10.7381,0.6,0,5,52,0.55
21,21.6,76.2531,26.8453,10.7381,0.7,0,5,52,0.55
24,21.6,79.2531,26.8453,10.7381,0.8,0,5,52,0.55
27,21.6,82.2531,26.8453,10.7381,0.9,0,5,52,0.55
30,21.6,85.2531,26.8453,10.7381,1,0,5,52,0.55
18,22.1844,73.2531,26.8453,10.7381,0.6,0.25,5,52,0.55
21,22.9344,76.2531,26.8453,10.7381,0.7,0.25,5,52,0.55
24,23.6844,79.2531,26.8453,10.7381,0.8,0.25,5,52,0.55
27,24.4344,82.2531,26.8453,10.7381,0.9,0.25,5,52,0.55
30,25.1844,85.2531,26.8453,10.7381,1,0.25,5,52,0.55
18,22.7688,73.2531,26.8453,10.7381,0.6,0.5,5,52,0.55
21,24.2688,76.2531,26.8453,10.7381,0.7,0.5,5,52,0.55
24,25.7688,79.2531,26.8453,10.7381,0.8,0.5,5,52,0.55
27,27.2688,82.2531,26.8453,10.7381,0.9,0.5,5,52,0.55
30,28.7688,85.2531,26.8453,10.7381,1,0.5,5,52,0.55
18,23.3533,73.2531,26.8453,10.7381,0.6,0.75,5,52,0.55
21,25.6033,76.2531,26.8453,10.7381,0.7,0.75,5,52,0.55
24,27.8533,79.2531,26.8453,10.7381,0.8,0.75,5,52,0.55
27,30.1033,82.2531,26.8453,10.7381,0.9,0.75,5,52,0.55
30,32.3533,85.2531,26.8453,10.7381,1,0.75,5,52,0.55
18,23.9377,73.2531,26.8453,10.7381,0.6,1,5,52,0.55
21,26.9377,76.2531,26.8453,10.7381,0.7,1,5,52,0.55
24,29.9377,79.2531,26.8453,10.7381,0.8,1,5,52,0.55
27,32.9377,82.2531,26.8453,10.7381,0.9,1,5,52,0.55
30,35.9377,85.2531,26.8453,10.7381,1,1,5,52,0.55
18,21.6,77.0455,23.1378,11.5689,0.6,0,4,56,0.55
21,21.6,80.0455,23.1378,11.5689,0.7,0,4,56,0.55
24,21.6,83.0455,23.1378,11.5689,0.8,0,4,56,0.55
