sref,cref,tipChord,leadingEdgeX,cgPositionX,hTailX,hTailTipY,hTailChord,taperRatio,transitionSetbackRatio,cgPositionRatio,hTailAR,hTailLength,hTailCoeff
2334.3662,23.8438,10.32,27,32.961,78.2689,26.921,10.7684,0.43,0.9,1,5,48,0.5
2347.4712,23.8777,10.56,27,32.9694,78.2679,27.0157,10.8063,0.44,0.9,1,5,48,0.5
2360.5762,23.9131,10.8,27,32.9783,78.2672,27.111,10.8444,0.45,0.9,1,5,48,0.5
2373.6812,23.9498,11.04,27,32.9874,78.2667,27.207,10.8828,0.46,0.9,1,5,48,0.5
2386.7862,23.9878,11.28,27,32.997,78.2666,27.3037,10.9215,0.47,0.9,1,5,48,0.5
2399.8912,24.0272,11.52,27,33.0068,78.2667,27.401,10.9604,0.48,0.9,1,5,48,0.5
2412.9962,24.0679,11.76,27,33.017,78.2671,27.499,10.9996,0.49,0.9,1,5,48,0.5
2426.1012,24.1099,12,27,33.0275,78.2677,27.5976,11.039,0.5,0.9,1,5,48,0.5
2295.0512,23.7507,9.6,30,35.9377,81.2736,26.6412,10.6565,0.4,1,1,5,48,0.5
2308.1562,23.7803,9.84,30,35.9451,81.2717,26.7338,10.6935,0.41,1,1,5,48,0.5
2321.2612,23.8113,10.08,30,35.9528,81.2701,26.8271,10.7308,0.42,1,1,5,48,0.5
2334.3662,23.8438,10.32,30,35.961,81.2689,26.921,10.7684,0.43,1,1,5,48,0.5
2347.4712,23.8777,10.56,30,35.9694,81.2679,27.0157,10.8063,0.44,1,1,5,48,0.5
2360.5762,23.9131,10.8,30,35.9783,81.2672,27.111,10.8444,0.45,1,1,5,48,0.5
2373.6812,23.9498,11.04,30,35.9874,81.2667,27.207,10.8828,0.46,1,1,5,48,0.5
2386.7862,23.9878,11.28,30,35.997,81.2666,27.3037,10.9215,0.47,1,1,5,48,0.5
2399.8912,24.0272,11.52,30,36.0068,81.2667,27.401,10.9604,0.48,1,1,5,48,0.5
2412.9962,24.0679,11.76,30,36.017,81.2671,27.499,10.9996,0.49,1,1,5,48,0.5
2426.1012,24.1099,12,30,36.0275,81.2677,27.5976,11.039,0.5,1,1,5,48,0.5
2295.0512,23.7507,9.6,18,23.9377,73.3781,25.596,10.2384,0.4,0.6,1,5,52,0.5
2308.1562,23.7803,9.84,18,23.9451,73.3766,25.685,10.274,0.41,0.6,1,5,52,0.5
2321.2612,23.8113,10.08,18,23.9528,73.3754,25.7746,10.3098,0.42,0.6,1,5,52,0.5
2334.3662,23.8438,10.32,18,23.961,73.3745,25.8649,10.346,0.43,0.6,1,5,52,0.5
2347.4712,23.8777,10.56,18,23.9694,73.3739,25.9558,10.3823,0.44,0.6,1,5,52,0.5
2360.5762,23.9131,10.8,18,23.9783,73.3735,26.0474,10.419,0.45,0.6,1,5,52,0.5
2373.6812,23.9498,11.04,18,23.9874,73.3735,26.1397,10.4559,0.46,0.6,1,5,52,0.5
2386.7862,23.9878,11.28,18,23.997,73.3737,26.2325,10.493,0.47,0.6,1,5,52,0.5
2399.8912,24.0272,11.52,18,24.0068,73.3742,26.326,10.5304,0.48,0.6,1,5,52,0.5
2412.9962,24.0679,11.76,18,24.017,73.375,26.4202,10.5681,0.49,0.6,1,5,52,0.5
2426.1012,24.1099,12,18,24.0275,73.376,26.5149,10.606,0.5,0.6,1,5,52,0.5
2295.0512,23.7507,9.6,21,26.9377,76.3781,25.596,10.2384,0.4,0.7,1,5,52,0.5
2308.1562,23.7803,9.84,21,26.9451,76.3766,25.685,10.274,0.41,0.7,1,5,52,0.5
2321.2612,23.8113,10.08,21,26.9528,76.3754,25.7746,10.3098,0.42,0.7,1,5,52,0.5
2334.3662,23.8438,10.32,21,26.961,76.3745,25.8649,10.346,0.43,0.7,1,5,52,0.5
2347.4712,23.8777,10.56,21,26.9694,76.3739,25.9558,10.3823,0.44,0.7,1,5,52,0.5
2360.5762,23.9131,10.8,21,26.9783,76.3735,26.0474,10.419,0.45,0.7,1,5,52,0.5
2373.6812,23.9498,11.04,21,26.9874,76.3735,26.1397,10.4559,0.46,0.7,1,5,52,0.5
2386.7862,23.9878,11.28,21,26.997,76.3737,26.2325,10.493,0.47,0.7,1,5,52,0.5
2399.8912,24.0272,11.52,21,27.0068,76.3742,26.326,10.5304,0.48,0.7,1,5,52,0.5
2412.9962,24.0679,11.76,21,27.017,76.375,26.4202,10.5681,0.49,0.7,1,5,52,0.5
2426.1012,24.1099,12,21,27.0275,76.376,26.5149,10.606,0.5,0.7,1,5,52,0.5
2295.0512,23.7507,9.6,24,29.9377,79.3781,25.596,10.2384,0.4,0.8,1,5,52,0.5
2308.1562,23.7803,9.84,24,29.9451,79.3766,25.685,10.274,0.41,0.8,1,5,52,0.5
2321.2612,23.8113,10.08,24,29.9528,79.3754,25.7746,10.3098,0.42,0.8,1,5,52,0.5
2334.3662,23.8438,10.32,24,29.961,79.3745,25.8649,10.346,0.43,0.8,1,5,52,0.5
2347.4712,23.8777,10.56,24,29.9694,79.3739,25.9558,10.3823,0.44,0.8,1,5,52,0.5
2360.5762,23.9131,10.8,24,29.9783,79.3735,26.0474,10.419,0.45,0.8,1,5,52,0.5
2373.6812,23.9498,11.04,24,29.9874,79.3735,26.1397,10.4559,0.46,0.8,1,5,52,0.5
2386.7862,23.9878,11.28,24,29.997,79.3737,26.2325,10.493,0.47,0.8,1,5,52,0.5
2399.8912,24.0272,11.52,24,30.0068,79.3742,26.326,10.5304,0.48,0.8,1,5,52,0.5
2412.9962,24.0679,11.76,24,30.017,79.375,26.4202,10.5681,0.49,0.8,1,5,52,0.5
2426.1012,24.1099,12,24,30.0275,79.376,26.5149,10.606,0.5,0.8,1,5,52,0.5
2295.0512,23.7507,9.6,27,32.9377,82.3781,25.596,10.2384,0.4,0.9,1,5,52,0.5
2308.1562,23.7803,9.84,27,32.9451,82.3766,25.685,10.274,0.41,0.9,1,5,52,0.5
2321.2612,23.8113,10.08,27,32.9528,82.3754,25.7746,10.3098,0.42,0.9,1,5,52,0.5
2334.3662,23.8438,10.32,27,32.961,82.3745,25.8649,10.346,0.43,0.9,1,5,52,0.5
2347.4712,23.8777,10.56,27,32.9694,82.3739,25.9558,10.3823,0.44,0.9,1,5,52,0.5
2360.5762,23.9131,10.8,27,32.9783,82.3735,26.0474,10.419,0.45,0.9,1,5,52,0.5
2373.6812,23.9498,11.04,27,32.9874,82.3735,26.1397,10.4559,0.46,0.9,1,5,52,0.5
2386.7862,23.9878,11.28,27,32.997,82.3737,26.2325,10.493,0.47,0.9,1,5,52,0.5
2399.8912,24.0272,11.52,27,33.0068,82.3742,26.326,10.5304,0.48,0.9,1,5,52,0.5
2412.9962,24.0679,11.76,27,33.017,82.375,26.4202,10.5681,0.49,0.9,1,5,52,0.5
2426.1012,24.1099,12,27,33.0275,82.376,26.5149,10.606,0.5,0.9,1,5,52,0.5
2295.0512,23.7507,9.6,30,35.9377,85.3781,25.596,10.2384,0.4,1,1,5,52,0.5
2308.1562,23.7803,9.84,30,35.9451,85.3766,25.685,10.274,0.41,1,1,5,52,0.5
2321.2612,23.8113,10.08,30,35.9528,85.3754,25.7746,10.3098,0.42,1,1,5,52,0.5
2334.3662,23.8438,10.32,30,35.961,85.3745,25.8649,10.346,0.43,1,1,5,52,0.5
2347.4712,23.8777,10.56,30,35.9694,85.3739,25.9558,10.3823,0.44,1,1,5,52,0.5
2360.5762,23.9131,10.8,30,35.9783,85.3735,26.0474,10.419,0.45,1,1,5,52,0.5
2373.6812,23.9498,11.04,30,35.9874,85.3735,26.1397,10.4559,0.46,1,1,5,52,0.5
2386.7862,23.9878,11.28,30,35.997,85.3737,26.2325,10.493,0.47,1,1,5,52,0.5
2399.8912,24.0272,11.52,30,36.0068,85.3742,26.326,10.5304,0.48,1,1,5,52,0.5
2412.9962,24.0679,11.76,30,36.017,85.375,26.4202,10.5681,0.49,1,1,5,52,0.5
2426.1012,24.1099,12,30,36.0275,85.376,26.5149,10.606,0.5,1,1,5,52,0.5
2295.0512,23.7507,9.6,18,23.9377,77.4712,24.665,9.866,0.4,0.6,1,5,56,0.5
2308.1562,23.7803,9.84,18,23.9451,77.47,24.7507,9.9003,0.41,0.6,1,5,56,0.5
2321.2612,23.8113,10.08,18,23.9528,77.4691,24.837,9.9348,0.42,0.6,1,5,56,0.5
2334.3662,23.8438,10.32,18,23.961,77.4686,24.924,9.9696,0.43,0.6,1,5,56,0.5
2347.4712,23.8777,10.56,18,23.9694,77.4683,25.0117,10.0047,0.44,0.6,1,5,56,0.5
2360.5762,23.9131,10.8,18,23.9783,77.4683,25.0999,10.04,0.45,0.6,1,5,56,0.5
2373.6812,23.9498,11.04,18,23.9874,77.4686,25.1888,10.0755,0.46,0.6,1,5,56,0.5
2386.7862,23.9878,11.28,18,23.997,77.4691,25.2783,10.1113,0.47,0.6,1,5,56,0.5
2399.8912,24.0272,11.52,18,24.0068,77.47,25.3684,10.1474,0.48,0.6,1,5,56,0.5
2412.9962,24.0679,11.76,18,24.017,77.4711,25.4591,10.1836,0.49,0.6,1,5,56,0.5
2426.1012,24.1099,12,18,24.0275,77.4724,25.5504,10.2202,0.5,0.6,1,5,56,0.5
2295.0512,23.7507,9.6,21,26.9377,80.4712,24.665,9.866,0.4,0.7,1,5,56,0.5
2308.1562,23.7803,9.84,21,26.9451,80.47,24.7507,9.9003,0.41,0.7,1,5,56,0.5
2321.2612,23.8113,10.08,21,26.9528,80.4691,24.837,9.9348,0.42,0.7,1,5,56,0.5
2334.3662,23.8438,10.32,21,26.961,80.4686,24.924,9.9696,0.43,0.7,1,5,56,0.5
2347.4712,23.8777,10.56,21,26.9694,80.4683,25.0117,10.0047,0.44,0.7,1,5,56,0.5
2360.5762,23.9131,10.8,21,26.9783,80.4683,25.0999,10.04,0.45,0.7,1,5,56,0.5
2373.6812,23.9498,11.04,21,26.9874,80.4686,25.1888,10.0755,0.46,0.7,1,5,56,0.5
2386.7862,23.9878,11.28,21,26.997,80.4691,25.2783,10.1113,0.47,0.7,1,5,56,0.5
2399.8912,24.0272,11.52,21,27.0068,80.47,25.3684,10.1474,0.48,0.7,1,5,56,0.5
2412.9962,24.0679,11.76,21,27.017,80.4711,25.4591,10.1836,0.49,0.7,1,5,56,0.5
2426.1012,24.1099,12,21,27.0275,80.4724,25.5504,10.2202,0.5,0.7,1,5,56,0.5
2295.0512,23.7507,9.6,24,29.9377,83.4712,24.665,9.866,0.4,0.8,1,5,56,0.5
2308.1562,23.7803,9.84,24,29.9451,83.47,24.7507,9.9003,0.41,0.8,1,5,56,0.5
2321.2612,23.8113,10.08,24,29.9528,83.4691,24.837,9.9348,0.42,0.8,1,5,56,0.5
2334.3662,23.8438,10.32,24,29.961,83.4686,24.924,9.9696,0.43,0.8,1,5,56,0.5
2347.4712,23.8777,10.56,24,29.9694,83.4683,25.0117,10.0047,0.44,0.8,1,5,56,0.5
2360.5762,23.9131,10.8,24,29.9783,83.4683,25.0999,10.04,0.45,0.8,1,5,56,0.5
2373.6812,23.9498,11.04,24,29.9874,83.4686,25.1888,10.0755,0.46,0.8,1,5,56,0.5
2386.7862,23.9878,11.28,24,29.997,83.4691,25.2783,10.1113,0.47,0.8,1,5,56,0.5
2399.8912,24.0272,11.52,24,30.0068,83.47,25.3684,10.1474,0.48,0.8,1,5,56,0.5
2412.9962,24.0679,11.76,24,30.017,83.4711,25.4591,10.1836,0.49,0.8,1,5,56,0.5
2426.1012,24.1099,12,24,30.0275,83.4724,25.5504,10.2202,0.5,0.8,1,5,56,0.5
2295.0512,23.7507,9.6,27,32.9377,86.4712,24.665,9.866,0.4,0.9,1,5,56,0.5
2308.1562,23.7803,9.84,27,32.9451,86.47,24.7507,9.9003,0.41,0.9,1,5,56,0.5
2321.2612,23.8113,10.08,27,32.9528,86.4691,24.837,9.9348,0.42,0.9,1,5,56,0.5
2334.3662,23.8438,10.32,27,32.961,86.4686,24.924,9.9696,0.43,0.9,1,5,56,0.5
2347.4712,23.8777,10.56,27,32.9694,86.4683,25.0117,10.0047,0.44,0.9,1,5,56,0.5
2360.5762,23.9131,10.8,27,32.9783,86.4683,25.0999,10.04,0.45,0.9,1,5,56,0.5
2373.6812,23.9498,11.04,27,32.9874,86.4686,25.1888,10.0755,0.46,0.9,1,5,56,0.5
2386.7862,23.9878,11.28,27,32.997,86.4691,25.2783,10.1113,0.47,0.9,1,5,56,0.5
2399.8912,24.0272,11.52,27,33.0068,86.47,25.3684,10.1474,0.48,0.9,1,5,56,0.5
2412.9962,24.0679,11.76,27,33.017,86.4711,25.4591,10.1836,0.49,0.9,1,5,56,0.5
2426.1012,24.1099,12,27,33.0275,86.4724,25.5504,10.2202,0.5,0.9,1,5,56,0.5
2295.0512,23.7507,9.6,30,35.9377,89.4712,24.665,9.866,0.4,1,1,5,56,0.5
2308.1562,23.7803,9.84,30,35.9451,89.47,24.7507,9.9003,0.41,1,1,5,56,0.5
2321.2612,23.8113,10.08,30,35.9528,89.4691,24.837,9.9348,0.42,1,1,5,56,0.5
2334.3662,23.8438,10.32,30,35.961,89.4686,24.924,9.9696,0.43,1,1,5,56,0.5
2347.4712,23.8777,10.56,30,35.9694,89.4683,25.0117,10.0047,0.44,1,1,5,56,0.5
2360.5762,23.9131,10.8,30,35.9783,89.4683,25.0999,10.04,0.45,1,1,5,56,0.5
2373.6812,23.9498,11.04,30,35.9874,89.4686,25.1888,10.0755,0.46,1,1,5,56,0.5
2386.7862,23.9878,11.28,30,35.997,89.4691,25.2783,10.1113,0.47,1,1,5,56,0.5
2399.8912,24.0272,11.52,30,36.0068,89.47,25.3684,10.1474,0.48,1,1,5,56,0.5
2412.9962,24.0679,11.76,30,36.017,89.4711,25.4591,10.1836,0.49,1,1,5,56,0.5
2426.1012,24.1099,12,30,36.0275,89.4724,25.5504,10.2202,0.5,1,1,5,56,0.5
2295.0512,23.7507,9.6,18,23.9377,81.5548,23.8286,9.5314,0.4,0.6,1,5,60,0.5
2308.1562,23.7803,9.84,18,23.9451,81.5539,23.9114,9.5646,0.41,0.6,1,5,60,0.5
2321.2612,23.8113,10.08,18,23.9528,81.5533,23.9949,9.5979,0.42,0.6,1,5,60,0.5
2334.3662,23.8438,10.32,18,23.961,81.5531,24.0789,9.6316,0.43,0.6,1,5,60,0.5
2347.4712,23.8777,10.56,18,23.9694,81.5531,24.1636,9.6654,0.44,0.6,1,5,60,0.5
2360.5762,23.9131,10.8,18,23.9783,81.5534,24.2488,9.6995,0.45,0.6,1,5,60,0.5
2373.6812,23.9498,11.04,18,23.9874,81.554,24.3347,9.7339,0.46,0.6,1,5,60,0.5
2386.7862,23.9878,11.28,18,23.997,81.5548,24.4212,9.7685,0.47,0.6,1,5,60,0.5
2399.8912,24.0272,11.52,18,24.0068,81.556,24.5082,9.8033,0.48,0.6,1,5,60,0.5
2412.9962,24.0679,11.76,18,24.017,81.5574,24.5958,9.8383,0.49,0.6,1,5,60,0.5
2426.1012,24.1099,12,18,24.0275,81.5591,24.684,9.8736,0.5,0.6,1,5,60,0.5
2295.0512,23.7507,9.6,21,26.9377,84.5548,23.8286,9.5314,0.4,0.7,1,5,60,0.5
2308.1562,23.7803,9.84,21,26.9451,84.5539,23.9114,9.5646,0.41,0.7,1,5,60,0.5
2321.2612,23.8113,10.08,21,26.9528,84.5533,23.9949,9.5979,0.42,0.7,1,5,60,0.5
2334.3662,23.8438,10.32,21,26.961,84.5531,24.0789,9.6316,0.43,0.7,1,5,60,0.5
2347.4712,23.8777,10.56,21,26.9694,84.5531,24.1636,9.6654,0.44,0.7,1,5,60,0.5
2360.5762,23.9131,10.8,21,26.9783,84.5534,24.2488,9.6995,0.45,0.7,1,5,60,0.5
2373.6812,23.9498,11.04,21,26.9874,84.554,24.3347,9.7339,0.46,0.7,1,5,60,0.5
2386.7862,23.9878,11.28,21,26.997,84.5548,24.4212,9.7685,0.47,0.7,1,5,60,0.5
2399.8912,24.0272,11.52,21,27.0068,84.556,24.5082,9.8033,0.48,0.7,1,5,60,0.5
2412.9962,24.0679,11.76,21,27.017,84.5574,24.5958,9.8383,0.49,0.7,1,5,60,0.5
2426.1012,24.1099,12,21,27.0275,84.5591,24.684,9.8736,0.5,0.7,1,5,60,0.5
2295.0512,23.7507,9.6,24,29.9377,87.5548,23.8286,9.5314,0.4,0.8,1,5,60,0.5
2308.1562,23.7803,9.84,24,29.9451,87.5539,23.9114,9.5646,0.41,0.8,1,5,60,0.5
2321.2612,23.8113,10.08,24,29.9528,87.5533,23.9949,9.5979,0.42,0.8,1,5,60,0.5
2334.3662,23.8438,10.32,24,29.961,87.5531,24.0789,9.6316,0.43,0.8,1,5,60,0.5
2347.4712,23.8777,10.56,24,29.9694,87.5531,24.1636,9.6654,0.44,0.8,1,5,60,0.5
2360.5762,23.9131,10.8,24,29.9783,87.5534,24.2488,9.6995,0.45,0.8,1,5,60,0.5
2373.6812,23.9498,11.04,24,29.9874,87.554,24.3347,9.7339,0.46,0.8,1,5,60,0.5
2386.7862,23.9878,11.28,24,29.997,87.5548,24.4212,9.7685,0.47,0.8,1,5,60,0.5
2399.8912,24.0272,11.52,24,30.0068,87.556,24.5082,9.8033,0.48,0.8,1,5,60,0.5
2412.9962,24.0679,11.76,24,30.017,87.5574,24.5958,9.8383,0.49,0.8,1,5,60,0.5
2426.1012,24.1099,12,24,30.0275,87.5591,24.684,9.8736,0.5,0.8,1,5,60,0.5
2295.0512,23.7507,9.6,27,32.9377,90.5548,23.8286,9.5314,0.4,0.9,1,5,60,0.5
2308.1562,23.7803,9.84,27,32.9451,90.5539,23.9114,9.5646,0.41,0.9,1,5,60,0.5
2321.2612,23.8113,10.08,27,32.9528,90.5533,23.9949,9.5979,0.42,0.9,1,5,60,0.5
2334.3662,23.8438,10.32,27,32.961,90.5531,24.0789,9.6316,0.43,0.9,1,5,60,0.5
2347.4712,23.8777,10.56,27,32.9694,90.5531,24.1636,9.6654,0.44,0.9,1,5,60,0.5
2360.5762,23.9131,10.8,27,32.9783,90.5534,24.2488,9.6995,0.45,0.9,1,5,60,0.5
2373.6812,23.9498,11.04,27,32.9874,90.554,24.3347,9.7339,0.46,0.9,1,5,60,0.5
2386.7862,23.9878,11.28,27,32.997,90.5548,24.4212,9.7685,0.47,0.9,1,5,60,0.5
2399.8912,24.0272,11.52,27,33.0068,90.556,24.5082,9.8033,0.48,0.9,1,5,60,0.5
2412.9962,24.0679,11.76,27,33.017,90.5574,24.5958,9.8383,0.49,0.9,1,5,60,0.5
2426.1012,24.1099,12,27,33.0275,90.5591,24.684,9.8736,0.5,0.9,1,5,60,0.5
2295.0512,23.7507,9.6,30,35.9377,93.5548,23.8286,9.5314,0.4,1,1,5,60,0.5
2308.1562,23.7803,9.84,30,35.9451,93.5539,23.9114,9.5646,0.41,1,1,5,60,0.5
2321.2612,23.8113,10.08,30,35.9528,93.5533,23.9949,9.5979,0.42,1,1,5,60,0.5
2334.3662,23.8438,10.32,30,35.961,93.5531,24.0789,9.6316,0.43,1,1,5,60,0.5
2347.4712,23.8777,10.56,30,35.9694,93.5531,24.1636,9.6654,0.44,1,1,5,60,0.5
2360.5762,23.9131,10.8,30,35.9783,93.5534,24.2488,9.6995,0.45,1,1,5,60,0.5
2373.6812,23.9498,11.04,30,35.9874,93.554,24.3347,9.7339,0.46,1,1,5,60,0.5
2386.7862,23.9878,11.28,30,35.997,93.5548,24.4212,9.7685,0.47,1,1,5,60,0.5
2399.8912,24.0272,11.52,30,36.0068,93.556,24.5082,9.8033,0.48,1,1,5,60,0.5
2412.9962,24.0679,11.76,30,36.017,93.5574,24.5958,9.8383,0.49,1,1,5,60,0.5
2426.1012,24.1099,12,30,36.0275,93.5591,24.684,9.8736,0.5,1,1,5,60,0.5
2295.0512,23.7507,9.6,18,23.9377,69.1435,27.9415,11.1766,0.4,0.6,1,5,48,0.55
2308.1562,23.7803,9.84,18,23.9451,69.1412,28.0386,11.2155,0.41,0.6,1,5,48,0.55
2321.2612,23.8113,10.08,18,23.9528,69.1392,28.1365,11.2546,0.42,0.6,1,5,48,0.55
2334.3662,23.8438,10.32,18,23.961,69.1375,28.235,11.294,0.43,0.6,1,5,48,0.55
2347.4712,23.8777,10.56,18,23.9694,69.136,28.3343,11.3337,0.44,0.6,1,5,48,0.55
2360.5762,23.9131,10.8,18,23.9783,69.1348,28.4343,11.3737,0.45,0.6,1,5,48,0.55
2373.6812,23.9498,11.04,18,23.9874,69.1339,28.535,11.414,0.46,0.6,1,5,48,0.55
2386.7862,23.9878,11.28,18,23.997,69.1333,28.6364,11.4545,0.47,0.6,1,5,48,0.55
2399.8912,24.0272,11.52,18,24.0068,69.133,28.7384,11.4954,0.48,0.6,1,5,48,0.55
2412.9962,24.0679,11.76,18,24.017,69.1329,28.8412,11.5365,0.49,0.6,1,5,48,0.55
2426.1012,24.1099,12,18,24.0275,69.133,28.9446,11.5778,0.5,0.6,1,5,48,0.55
2295.0512,23.7507,9.6,21,26.9377,72.1435,27.9415,11.1766,0.4,0.7,1,5,48,0.55
2308.1562,23.7803,9.84,21,26.9451,72.1412,28.0386,11.2155,0.41,0.7,1,5,48,0.55
2321.2612,23.8113,10.08,21,26.9528,72.1392,28.1365,11.2546,0.42,0.7,1,5,48,0.55
2334.3662,23.8438,10.32,21,26.961,72.1375,28.235,11.294,0.43,0.7,1,5,48,0.55
2347.4712,23.8777,10.56,21,26.9694,72.136,28.3343,11.3337,0.44,0.7,1,5,48,0.55
2360.5762,23.9131,10.8,21,26.9783,72.1348,28.4343,11.3737,0.45,0.7,1,5,48,0.55
2373.6812,23.9498,11.04,21,26.9874,72.1339,28.535,11.414,0.46,0.7,1,5,48,0.55
2386.7862,23.9878,11.28,21,26.997,72.1333,28.6364,11.4545,0.47,0.7,1,5,48,0.55
2399.8912,24.0272,11.52,21,27.0068,72.133,28.7384,11.4954,0.48,0.7,1,5,48,0.55
2412.9962,24.0679,11.76,21,27.017,72.1329,28.8412,11.5365,0.49,0.7,1,5,48,0.55
2426.1012,24.1099,12,21,27.0275,72.133,28.9446,11.5778,0.5,0.7,1,5,48,0.55
2295.0512,23.7507,9.6,24,29.9377,75.1435,27.9415,11.1766,0.4,0.8,1,5,48,0.55
2308.1562,23.7803,9.84,24,29.9451,75.1412,28.0386,11.2155,0.41,0.8,1,5,48,0.55
2321.2612,23.8113,10.08,24,29.9528,75.1392,28.1365,11.2546,0.42,0.8,1,5,48,0.55
2334.3662,23.8438,10.32,24,29.961,75.1375,28.235,11.294,0.43,0.8,1,5,48,0.55
2347.4712,23.8777,10.56,24,29.9694,75.136,28.3343,11.3337,0.44,0.8,1,5,48,0.55
2360.5762,23.9131,10.8,24,29.9783,75.1348,28.4343,11.3737,0.45,0.8,1,5,48,0.55
2373.6812,23.9498,11.04,24,29.9874,75.1339,28.535,11.414,0.46,0.8,1,5,48,0.55
2386.7862,23.9878,11.28,24,29.997,75.1333,28.6364,11.4545,0.47,0.8,1,5,48,0.55
2399.8912,24.0272,11.52,24,30.0068,75.133,28.7384,11.4954,0.48,0.8,1,5,48,0.55
2412.9962,24.0679,11.76,24,30.017,75.1329,28.8412,11.5365,0.49,0.8,1,5,48,0.55
2426.1012,24.1099,12,24,30.0275,75.133,28.9446,11.5778,0.5,0.8,1,5,48,0.55
2295.0512,23.7507,9.6,27,32.9377,78.1435,27.9415,11.1766,0.4,0.9,1,5,48,0.55
2308.1562,23.7803,9.84,27,32.9451,78.1412,28.0386,11.2155,0.41,0.9,1,5,48,0.55
2321.2612,23.8113,10.08,27,32.9528,78.1392,28.1365,11.2546,0.42,0.9,1,5,48,0.55
2334.3662,23.8438,10.32,27,32.961,78.1375,28.235,11.294,0.43,0.9,1,5,48,0.55
2347.4712,23.8777,10.56,27,32.9694,78.136,28.3343,11.3337,0.44,0.9,1,5,48,0.55
2360.5762,23.9131,10.8,27,32.9783,78.1348,28.4343,11.3737,0.45,0.9,1,5,48,0.55
2373.6812,23.9498,11.04,27,32.9874,78.1339,28.535,11.414,0.46,0.9,1,5,48,0.55
2386.7862,23.9878,11.28,27,32.997,78.1333,28.6364,11.4545,0.47,0.9,1,5,48,0.55
2399.8912,24.0272,11.52,27,33.0068,78.133,28.7384,11.4954,0.48,0.9,1,5,48,0.55
2412.9962,24.0679,11.76,27,33.017,78.1329,28.8412,11.5365,0.49,0.9,1,5,48,0.55
2426.1012,24.1099,12,27,33.0275,78.133,28.9446,11.5778,0.5,0.9,1,5,48,0.55
2295.0512,23.7507,9.6,30,35.9377,81.1435,27.9415,11.1766,0.4,1,1,5,48,0.55
2308.1562,23.7803,9.84,30,35.9451,81.1412,28.0386,11.2155,0.41,1,1,5,48,0.55
2321.2612,23.8113,10.08,30,35.9528,81.1392,28.1365,11.2546,0.42,1,1,5,48,0.55
2334.3662,23.8438,10.32,30,35.961,81.1375,28.235,11.294,0.43,1,1,5,48,0.55
2347.4712,23.8777,10.56,30,35.9694,81.136,28.3343,11.3337,0.44,1,1,5,48,0.55
2360.5762,23.9131,10.8,30,35.9783,81.1348,28.4343,11.3737,0.45,1,1,5,48,0.55
2373.6812,23.9498,11.04,30,35.9874,81.1339,28.535,11.414,0.46,1,1,5,48,0.55
2386.7862,23.9878,11.28,30,35.997,81.1333,28.6364,11.4545,0.47,1,1,5,48,0.55
2399.8912,24.0272,11.52,30,36.0068,81.133,28.7384,11.4954,0.48,1,1,5,48,0.55
2412.9962,24.0679,11.76,30,36.017,81.1329,28.8412,11.5365,0.49,1,1,5,48,0.55
2426.1012,24.1099,12,30,36.0275,81.133,28.9446,11.5778,0.5,1,1,5,48,0.55
2295.0512,23.7507,9.6,18,23.9377,73.2531,26.8453,10.7381,0.4,0.6,1,5,52,0.55
2308.1562,23.7803,9.84,18,23.9451,73.2512,26.9386,10.7755,0.41,0.6,1,5,52,0.55
2321.2612,23.8113,10.08,18,23.9528,73.2496,27.0326,10.8131,0.42,0.6,1,5,52,0.55
2334.3662,23.8438,10.32,18,23.961,73.2482,27.1273,10.8509,0.43,0.6,1,5,52,0.55
2347.4712,23.8777,10.56,18,23.9694,73.2472,27.2227,10.8891,0.44,0.6,1,5,52,0.55
2360.5762,23.9131,10.8,18,23.9783,73.2464,27.3188,10.9275,0.45,0.6,1,5,52,0.55
2373.6812,23.9498,11.04,18,23.9874,73.2459,27.4155,10.9662,0.46,0.6,1,5,52,0.55
2386.7862,23.9878,11.28,18,23.997,73.2457,27.5129,11.0052,0.47,0.6,1,5,52,0.55
2399.8912,24.0272,11.52,18,24.0068,73.2457,27.611,11.0444,0.48,0.6,1,5,52,0.55
2412.9962,24.0679,11.76,18,24.017,73.246,27.7097,11.0839,0.49,0.6,1,5,52,0.55
2426.1012,24.1099,12,18,24.0275,73.2466,27.8091,11.1236,0.5,0.6,1,5,52,0.55
2295.0512,23.7507,9.6,21,26.9377,76.2531,26.8453,10.7381,0.4,0.7,1,5,52,0.55
2308.1562,23.7803,9.84,21,26.9451,76.2512,26.9386,10.7755,0.41,0.7,1,5,52,0.55
2321.2612,23.8113,10.08,21,26.9528,76.2496,27.0326,10.8131,0.42,0.7,1,5,52,0.55
2334.3662,23.8438,10.32,21,26.961,76.2482,27.1273,10.8509,0.43,0.7,1,5,52,0.55
2347.4712,23.8777,10.56,21,26.9694,76.2472,27.2227,10.8891,0.44,0.7,1,5,52,0.55
2360.5762,23.9131,10.8,21,26.9783,76.2464,27.3188,10.9275,0.45,0.7,1,5,52,0.55
2373.6812,23.9498,11.04,21,26.9874,76.2459,27.4155,10.9662,0.46,0.7,1,5,52,0.55
2386.7862,23.9878,11.28,21,26.997,76.2457,27.5129,11.0052,0.47,0.7,1,5,52,0.55
2399.8912,24.0272,11.52,21,27.0068,76.2457,27.611,11.0444,0.48,0.7,1,5,52,0.55
