sref,cref,bref,tipChord,leadingEdgeX,transitionEndY,fuselageLength,fuselageEndY,taperRatio,transitionWidth,transitionSetbackRatio
2177.1078,23.5552,119.4,7.44,28.5,5.0959,54,2.0959,0.31,3,0.95
2164.0028,23.5418,119.4,7.2,28.5,5.0959,54,2.0959,0.3,3,0.95
2150.8979,23.5303,119.4,6.96,28.5,5.0959,54,2.0959,0.29,3,0.95
2137.7929,23.5205,119.4,6.72,28.5,5.0959,54,2.0959,0.28,3,0.95
2124.6879,23.5126,119.4,6.48,28.5,5.0959,54,2.0959,0.27,3,0.95
2111.5829,23.5066,119.4,6.24,28.5,5.0959,54,2.0959,0.26,3,0.95
2098.4779,23.5026,119.4,6,28.5,5.0959,54,2.0959,0.25,3,0.95
2085.3729,23.5004,119.4,5.76,28.5,5.0959,54,2.0959,0.24,3,0.95
2072.2679,23.5003,119.4,5.52,28.5,5.0959,54,2.0959,0.23,3,0.95
2059.1629,23.5022,119.4,5.28,28.5,5.0959,54,2.0959,0.22,3,0.95
2046.0579,23.5062,119.4,5.04,28.5,5.0959,54,2.0959,0.21,3,0.95
2032.9529,23.5123,119.4,4.8,28.5,5.0959,54,2.0959,0.2,3,0.95
2557.1526,24.5963,119.4,14.4,30,5.0959,54,2.0959,0.6,3,1
2544.0476,24.5425,119.4,14.16,30,5.0959,54,2.0959,0.59,3,1
2530.9426,24.4898,119.4,13.92,30,5.0959,54,2.0959,0.58,3,1
2517.8376,24.4382,119.4,13.68,30,5.0959,54,2.0959,0.57,3,1
2504.7326,24.3877,119.4,13.44,30,5.0959,54,2.0959,0.56,3,1
2491.6276,24.3384,119.4,13.2,30,5.0959,54,2.0959,0.55,3,1
2478.5226,24.2903,119.4,12.96,30,5.0959,54,2.0959,0.54,3,1
2465.4176,24.2434,119.4,12.72,30,5.0959,54,2.0959,0.53,3,1
2452.3126,24.1976,119.4,12.48,30,5.0959,54,2.0959,0.52,3,1
2439.2077,24.1531,119.4,12.24,30,5.0959,54,2.0959,0.51,3,1
2426.1027,24.1099,119.4,12,30,5.0959,54,2.0959,0.5,3,1
2412.9977,24.0679,119.4,11.76,30,5.0959,54,2.0959,0.49,3,1
2399.8927,24.0272,119.4,11.52,30,5.0959,54,2.0959,0.48,3,1
2386.7877,23.9878,119.4,11.28,30,5.0959,54,2.0959,0.47,3,1
2373.6827,23.9498,119.4,11.04,30,5.0959,54,2.0959,0.46,3,1
2360.5777,23.9131,119.4,10.8,30,5.0959,54,2.0959,0.45,3,1
2347.4727,23.8778,119.4,10.56,30,5.0959,54,2.0959,0.44,3,1
2334.3677,23.8439,119.4,10.32,30,5.0959,54,2.0959,0.43,3,1
2321.2627,23.8114,119.4,10.08,30,5.0959,54,2.0959,0.42,3,1
2308.1577,23.7803,119.4,9.84,30,5.0959,54,2.0959,0.41,3,1
2295.0528,23.7507,119.4,9.6,30,5.0959,54,2.0959,0.4,3,1
2281.9478,23.7226,119.4,9.36,30,5.0959,54,2.0959,0.39,3,1
2268.8428,23.6961,119.4,9.12,30,5.0959,54,2.0959,0.38,3,1
2255.7378,23.6711,119.4,8.88,30,5.0959,54,2.0959,0.37,3,1
2242.6328,23.6477,119.4,8.64,30,5.0959,54,2.0959,0.36,3,1
2229.5278,23.6258,119.4,8.4,30,5.0959,54,2.0959,0.35,3,1
2216.4228,23.6057,119.4,8.16,30,5.0959,54,2.0959,0.34,3,1
2203.3178,23.5871,119.4,7.92,30,5.0959,54,2.0959,0.33,3,1
2190.2128,23.5703,119.4,7.68,30,5.0959,54,2.0959,0.32,3,1
2177.1078,23.5552,119.4,7.44,30,5.0959,54,2.0959,0.31,3,1
2164.0028,23.5418,119.4,7.2,30,5.0959,54,2.0959,0.3,3,1
2150.8979,23.5303,119.4,6.96,30,5.0959,54,2.0959,0.29,3,1
2137.7929,23.5205,119.4,6.72,30,5.0959,54,2.0959,0.28,3,1
2124.6879,23.5126,119.4,6.48,30,5.0959,54,2.0959,0.27,3,1
2111.5829,23.5066,119.4,6.24,30,5.0959,54,2.0959,0.26,3,1
2098.4779,23.5026,119.4,6,30,5.0959,54,2.0959,0.25,3,1
2085.3729,23.5004,119.4,5.76,30,5.0959,54,2.0959,0.24,3,1
2072.2679,23.5003,119.4,5.52,30,5.0959,54,2.0959,0.23,3,1
2059.1629,23.5022,119.4,5.28,30,5.0959,54,2.0959,0.22,3,1
2046.0579,23.5062,119.4,5.04,30,5.0959,54,2.0959,0.21,3,1
2032.9529,23.5123,119.4,4.8,30,5.0959,54,2.0959,0.2,3,1
