sref,cref,bref,tipChord,tipPositionX,tipPositionY,transitionEndChord,transitionEndPositionX,transitionEndPositionY,taperRatio,sweepAngle,transitionWidth
156.8,6.683,24,4.8,2.7396,12,7.4182,0.4981,3,0.6,10,2
182.4,6.662,28,4.8,3.0923,14,7.5077,0.4757,3,0.6,10,2
208,6.6462,32,4.8,3.4449,16,7.5733,0.4593,3,0.6,10,2
233.6,6.6338,36,4.8,3.7976,18,7.6235,0.4468,3,0.6,10,2
116.8,6.2247,20,3.2,2.7869,10,6.9333,0.6193,3,0.4,10,2
139.2,6.1793,24,3.2,3.1396,12,7.1273,0.5708,3,0.4,10,2
161.6,6.1465,28,3.2,3.4923,14,7.2615,0.5373,3,0.4,10,2
184,6.1217,32,3.2,3.8449,16,7.36,0.5127,3,0.4,10,2
206.4,6.1023,36,3.2,4.1976,18,7.4353,0.4938,3,0.4,10,2
102.4,5.9,20,1.6,3.1869,10,6.5778,0.7082,3,0.2,10,2
121.6,5.8386,24,1.6,3.5396,12,6.8364,0.6436,3,0.2,10,2
140.8,5.7939,28,1.6,3.8923,14,7.0154,0.5988,3,0.2,10,2
160,5.76,32,1.6,4.2449,16,7.1467,0.566,3,0.2,10,2
179.2,5.7333,36,1.6,4.5976,18,7.2471,0.5409,3,0.2,10,2
160,8,20,8,2.4115,10,8,0.5359,3,1,15,2
192,8,24,8,2.9474,12,8,0.5359,3,1,15,2
224,8,28,8,3.4833,14,8,0.5359,3,1,15,2
256,8,32,8,4.0192,16,8,0.5359,3,1,15,2
288,8,36,8,4.5551,18,8,0.5359,3,1,15,2
145.6,7.3143,20,6.4,2.8115,10,7.6444,0.6248,3,0.8,15,2
174.4,7.3003,24,6.4,3.3474,12,7.7091,0.6086,3,0.8,15,2
203.2,7.2903,28,6.4,3.8833,14,7.7538,0.5974,3,0.8,15,2
232,7.2828,32,6.4,4.4192,16,7.7867,0.5892,3,0.8,15,2
260.8,7.2769,36,6.4,4.9551,18,7.8118,0.583,3,0.8,15,2
131.2,6.7122,20,4.8,3.2115,10,7.2889,0.7137,3,0.6,15,2
156.8,6.683,24,4.8,3.7474,12,7.4182,0.6814,3,0.6,15,2
182.4,6.662,28,4.8,4.2833,14,7.5077,0.659,3,0.6,15,2
208,6.6462,32,4.8,4.8192,16,7.5733,0.6426,3,0.6,15,2
233.6,6.6338,36,4.8,5.3551,18,7.6235,0.63,3,0.6,15,2
116.8,6.2247,20,3.2,3.6115,10,6.9333,0.8026,3,0.4,15,2
139.2,6.1793,24,3.2,4.1474,12,7.1273,0.7541,3,0.4,15,2
161.6,6.1465,28,3.2,4.6833,14,7.2615,0.7205,3,0.4,15,2
184,6.1217,32,3.2,5.2192,16,7.36,0.6959,3,0.4,15,2
206.4,6.1023,36,3.2,5.7551,18,7.4353,0.6771,3,0.4,15,2
102.4,5.9,20,1.6,4.0115,10,6.5778,0.8915,3,0.2,15,2
121.6,5.8386,24,1.6,4.5474,12,6.8364,0.8268,3,0.2,15,2
140.8,5.7939,28,1.6,5.0833,14,7.0154,0.7821,3,0.2,15,2
160,5.76,32,1.6,5.6192,16,7.1467,0.7492,3,0.2,15,2
179.2,5.7333,36,1.6,6.1551,18,7.2471,0.7241,3,0.2,15,2
160,8,20,8,3.2757,10,8,0.7279,3,1,20,2
192,8,24,8,4.0037,12,8,0.7279,3,1,20,2
224,8,28,8,4.7316,14,8,0.7279,3,1,20,2
256,8,32,8,5.4596,16,8,0.7279,3,1,20,2
288,8,36,8,6.1875,18,8,0.7279,3,1,20,2
145.6,7.3143,20,6.4,3.6757,10,7.6444,0.8168,3,0.8,20,2
174.4,7.3003,24,6.4,4.4037,12,7.7091,0.8007,3,0.8,20,2
203.2,7.2903,28,6.4,5.1316,14,7.7538,0.7895,3,0.8,20,2
232,7.2828,32,6.4,5.8596,16,7.7867,0.7813,3,0.8,20,2
260.8,7.2769,36,6.4,6.5875,18,7.8118,0.775,3,0.8,20,2
131.2,6.7122,20,4.8,4.0757,10,7.2889,0.9057,3,0.6,20,2
156.8,6.683,24,4.8,4.8037,12,7.4182,0.8734,3,0.6,20,2
182.4,6.662,28,4.8,5.5316,14,7.5077,0.851,3,0.6,20,2
208,6.6462,32,4.8,6.2596,16,7.5733,0.8346,3,0.6,20,2
233.6,6.6338,36,4.8,6.9875,18,7.6235,0.8221,3,0.6,20,2
116.8,6.2247,20,3.2,4.4757,10,6.9333,0.9946,3,0.4,20,2
139.2,6.1793,24,3.2,5.2037,12,7.1273,0.9461,3,0.4,20,2
161.6,6.1465,28,3.2,5.9316,14,7.2615,0.9126,3,0.4,20,2
184,6.1217,32,3.2,6.6596,16,7.36,0.8879,3,0.4,20,2
206.4,6.1023,36,3.2,7.3875,18,7.4353,0.8691,3,0.4,20,2
102.4,5.9,20,1.6,4.8757,10,6.5778,1.0835,3,0.2,20,2
121.6,5.8386,24,1.6,5.6037,12,6.8364,1.0188,3,0.2,20,2
140.8,5.7939,28,1.6,6.3316,14,7.0154,0.9741,3,0.2,20,2
160,5.76,32,1.6,7.0596,16,7.1467,0.9413,3,0.2,20,2
179.2,5.7333,36,1.6,7.7875,18,7.2471,0.9162,3,0.2,20,2
