sref,cref,bref,tipChord,tipPositionX,tipPositionY,transitionEndChord,transitionEndPositionX,transitionEndPositionY,taperRatio,sweepAngle,transitionWidth
0.2284,0.2996,0.8128,0.1524,0.1199,0.4064,0.3565,0.0128,0.0889,0.4,10,0.0381
0.2555,0.2979,0.9144,0.1524,0.1288,0.4572,0.3596,0.0121,0.0889,0.4,10,0.0381
0.1548,0.2921,0.6096,0.0762,0.121,0.3048,0.3353,0.0181,0.0889,0.2,10,0.0381
0.1781,0.2882,0.7112,0.0762,0.1299,0.3556,0.3429,0.0162,0.0889,0.2,10,0.0381
0.2013,0.2853,0.8128,0.0762,0.1389,0.4064,0.3483,0.0149,0.0889,0.2,10,0.0381
0.2245,0.2829,0.9144,0.0762,0.1479,0.4572,0.3524,0.0139,0.0889,0.2,10,0.0381
0.2323,0.381,0.6096,0.381,0.0681,0.3048,0.381,0.0102,0.0889,1,15,0.0381
0.271,0.381,0.7112,0.381,0.0817,0.3556,0.381,0.0102,0.0889,1,15,0.0381
0.3097,0.381,0.8128,0.381,0.0953,0.4064,0.381,0.0102,0.0889,1,15,0.0381
0.3484,0.381,0.9144,0.381,0.1089,0.4572,0.381,0.0102,0.0889,1,15,0.0381
0.2129,0.351,0.6096,0.3048,0.0871,0.3048,0.3696,0.0131,0.0889,0.8,15,0.0381
0.2477,0.35,0.7112,0.3048,0.1007,0.3556,0.3715,0.0126,0.0889,0.8,15,0.0381
0.2826,0.3493,0.8128,0.3048,0.1143,0.4064,0.3728,0.0122,0.0889,0.8,15,0.0381
0.3174,0.3488,0.9144,0.3048,0.1279,0.4572,0.3739,0.012,0.0889,0.8,15,0.0381
0.1935,0.3251,0.6096,0.2286,0.1062,0.3048,0.3581,0.0159,0.0889,0.6,15,0.0381
0.2245,0.3232,0.7112,0.2286,0.1198,0.3556,0.362,0.015,0.0889,0.6,15,0.0381
0.2555,0.3217,0.8128,0.2286,0.1334,0.4064,0.3647,0.0143,0.0889,0.6,15,0.0381
0.2865,0.3206,0.9144,0.2286,0.147,0.4572,0.3667,0.0138,0.0889,0.6,15,0.0381
0.1742,0.3048,0.6096,0.1524,0.1252,0.3048,0.3467,0.0188,0.0889,0.4,15,0.0381
0.2013,0.3019,0.7112,0.1524,0.1388,0.3556,0.3524,0.0174,0.0889,0.4,15,0.0381
0.2284,0.2996,0.8128,0.1524,0.1524,0.4064,0.3565,0.0163,0.0889,0.4,15,0.0381
0.2555,0.2979,0.9144,0.1524,0.166,0.4572,0.3596,0.0156,0.0889,0.4,15,0.0381
0.1548,0.2921,0.6096,0.0762,0.1443,0.3048,0.3353,0.0216,0.0889,0.2,15,0.0381
0.1781,0.2882,0.7112,0.0762,0.1579,0.3556,0.3429,0.0197,0.0889,0.2,15,0.0381
0.2013,0.2853,0.8128,0.0762,0.1715,0.4064,0.3483,0.0184,0.0889,0.2,15,0.0381
0.2245,0.2829,0.9144,0.0762,0.1851,0.4572,0.3524,0.0174,0.0889,0.2,15,0.0381
0.2323,0.381,0.6096,0.381,0.0924,0.3048,0.381,0.0139,0.0889,1,20,0.0381
0.271,0.381,0.7112,0.381,0.1109,0.3556,0.381,0.0139,0.0889,1,20,0.0381
0.3097,0.381,0.8128,0.381,0.1294,0.4064,0.381,0.0139,0.0889,1,20,0.0381
0.3484,0.381,0.9144,0.381,0.1479,0.4572,0.381,0.0139,0.0889,1,20,0.0381
0.2129,0.351,0.6096,0.3048,0.1115,0.3048,0.3696,0.0167,0.0889,0.8,20,0.0381
0.2477,0.35,0.7112,0.3048,0.13,0.3556,0.3715,0.0162,0.0889,0.8,20,0.0381
0.2826,0.3493,0.8128,0.3048,0.1485,0.4064,0.3728,0.0159,0.0889,0.8,20,0.0381
0.3174,0.3488,0.9144,0.3048,0.167,0.4572,0.3739,0.0157,0.0889,0.8,20,0.0381
0.1935,0.3251,0.6096,0.2286,0.1305,0.3048,0.3581,0.0196,0.0889,0.6,20,0.0381
0.2245,0.3232,0.7112,0.2286,0.149,0.3556,0.362,0.0186,0.0889,0.6,20,0.0381
0.2555,0.3217,0.8128,0.2286,0.1675,0.4064,0.3647,0.0179,0.0889,0.6,20,0.0381
0.2865,0.3206,0.9144,0.2286,0.186,0.4572,0.3667,0.0174,0.0889,0.6,20,0.0381
0.1742,0.3048,0.6096,0.1524,0.1496,0.3048,0.3467,0.0224,0.0889,0.4,20,0.0381
0.2013,0.3019,0.7112,0.1524,0.1681,0.3556,0.3524,0.021,0.0889,0.4,20,0.0381
0.2284,0.2996,0.8128,0.1524,0.1866,0.4064,0.3565,0.02,0.0889,0.4,20,0.0381
0.2555,0.2979,0.9144,0.1524,0.2051,0.4572,0.3596,0.0192,0.0889,0.4,20,0.0381
0.1548,0.2921,0.6096,0.0762,0.1686,0.3048,0.3353,0.0253,0.0889,0.2,20,0.0381
0.1781,0.2882,0.7112,0.0762,0.1871,0.3556,0.3429,0.0234,0.0889,0.2,20,0.0381
0.2013,0.2853,0.8128,0.0762,0.2056,0.4064,0.3483,0.022,0.0889,0.2,20,0.0381
0.2245,0.2829,0.9144,0.0762,0.2241,0.4572,0.3524,0.021,0.0889,0.2,20,0.0381
0.2323,0.381,0.6096,0.381,0,0.3048,0.381,0,0.1016,1,0,0.0508
0.271,0.381,0.7112,0.381,0,0.3556,0.381,0,0.1016,1,0,0.0508
0.3097,0.381,0.8128,0.381,0,0.4064,0.381,0,0.1016,1,0,0.0508
0.3484,0.381,0.9144,0.381,0,0.4572,0.381,0,0.1016,1,0,0.0508
0.2129,0.351,0.6096,0.3048,0.0191,0.3048,0.3658,0.0038,0.1016,0.8,0,0.0508
0.2477,0.35,0.7112,0.3048,0.0191,0.3556,0.3683,0.0032,0.1016,0.8,0,0.0508
0.2826,0.3493,0.8128,0.3048,0.0191,0.4064,0.3701,0.0027,0.1016,0.8,0,0.0508
0.3174,0.3488,0.9144,0.3048,0.0191,0.4572,0.3715,0.0024,0.1016,0.8,0,0.0508
0.1935,0.3251,0.6096,0.2286,0.0381,0.3048,0.3505,0.0076,0.1016,0.6,0,0.0508
0.2245,0.3232,0.7112,0.2286,0.0381,0.3556,0.3556,0.0064,0.1016,0.6,0,0.0508
0.2555,0.3217,0.8128,0.2286,0.0381,0.4064,0.3592,0.0054,0.1016,0.6,0,0.0508
0.2865,0.3206,0.9144,0.2286,0.0381,0.4572,0.362,0.0048,0.1016,0.6,0,0.0508
0.1742,0.3048,0.6096,0.1524,0.0572,0.3048,0.3353,0.0114,0.1016,0.4,0,0.0508
0.2013,0.3019,0.7112,0.1524,0.0572,0.3556,0.3429,0.0095,0.1016,0.4,0,0.0508
0.2284,0.2996,0.8128,0.1524,0.0572,0.4064,0.3483,0.0082,0.1016,0.4,0,0.0508
0.2555,0.2979,0.9144,0.1524,0.0572,0.4572,0.3524,0.0071,0.1016,0.4,0,0.0508
0.1548,0.2921,0.6096,0.0762,0.0762,0.3048,0.32,0.0152,0.1016,0.2,0,0.0508
0.1781,0.2882,0.7112,0.0762,0.0762,0.3556,0.3302,0.0127,0.1016,0.2,0,0.0508
0.2013,0.2853,0.8128,0.0762,0.0762,0.4064,0.3375,0.0109,0.1016,0.2,0,0.0508
0.2245,0.2829,0.9144,0.0762,0.0762,0.4572,0.3429,0.0095,0.1016,0.2,0,0.0508
0.2323,0.381,0.6096,0.381,0.0222,0.3048,0.381,0.0044,0.1016,1,5,0.0508
0.271,0.381,0.7112,0.381,0.0267,0.3556,0.381,0.0044,0.1016,1,5,0.0508
0.3097,0.381,0.8128,0.381,0.0311,0.4064,0.381,0.0044,0.1016,1,5,0.0508
0.3484,0.381,0.9144,0.381,0.0356,0.4572,0.381,0.0044,0.1016,1,5,0.0508
0.2129,0.351,0.6096,0.3048,0.0413,0.3048,0.3658,0.0083,0.1016,0.8,5,0.0508
0.2477,0.35,0.7112,0.3048,0.0457,0.3556,0.3683,0.0076,0.1016,0.8,5,0.0508
0.2826,0.3493,0.8128,0.3048,0.0502,0.4064,0.3701,0.0072,0.1016,0.8,5,0.0508
0.3174,0.3488,0.9144,0.3048,0.0546,0.4572,0.3715,0.0068,0.1016,0.8,5,0.0508
0.1935,0.3251,0.6096,0.2286,0.0603,0.3048,0.3505,0.0121,0.1016,0.6,5,0.0508
0.2245,0.3232,0.7112,0.2286,0.0648,0.3556,0.3556,0.0108,0.1016,0.6,5,0.0508
0.2555,0.3217,0.8128,0.2286,0.0692,0.4064,0.3592,0.0099,0.1016,0.6,5,0.0508
0.2865,0.3206,0.9144,0.2286,0.0737,0.4572,0.362,0.0092,0.1016,0.6,5,0.0508
0.1742,0.3048,0.6096,0.1524,0.0794,0.3048,0.3353,0.0159,0.1016,0.4,5,0.0508
0.2013,0.3019,0.7112,0.1524,0.0838,0.3556,0.3429,0.014,0.1016,0.4,5,0.0508
0.2284,0.2996,0.8128,0.1524,0.0883,0.4064,0.3483,0.0126,0.1016,0.4,5,0.0508
0.2555,0.2979,0.9144,0.1524,0.0927,0.4572,0.3524,0.0116,0.1016,0.4,5,0.0508
0.1548,0.2921,0.6096,0.0762,0.0984,0.3048,0.32,0.0197,0.1016,0.2,5,0.0508
0.1781,0.2882,0.7112,0.0762,0.1029,0.3556,0.3302,0.0171,0.1016,0.2,5,0.0508
0.2013,0.2853,0.8128,0.0762,0.1073,0.4064,0.3375,0.0153,0.1016,0.2,5,0.0508
0.2245,0.2829,0.9144,0.0762,0.1118,0.4572,0.3429,0.014,0.1016,0.2,5,0.0508
0.2323,0.381,0.6096,0.381,0.0448,0.3048,0.381,0.009,0.1016,1,10,0.0508
0.271,0.381,0.7112,0.381,0.0537,0.3556,0.381,0.009,0.1016,1,10,0.0508
0.3097,0.381,0.8128,0.381,0.0627,0.4064,0.381,0.009,0.1016,1,10,0.0508
0.3484,0.381,0.9144,0.381,0.0717,0.4572,0.381,0.009,0.1016,1,10,0.0508
0.2129,0.351,0.6096,0.3048,0.0638,0.3048,0.3658,0.0128,0.1016,0.8,10,0.0508
0.2477,0.35,0.7112,0.3048,0.0728,0.3556,0.3683,0.0121,0.1016,0.8,10,0.0508
0.2826,0.3493,0.8128,0.3048,0.0818,0.4064,0.3701,0.0117,0.1016,0.8,10,0.0508
0.3174,0.3488,0.9144,0.3048,0.0907,0.4572,0.3715,0.0113,0.1016,0.8,10,0.0508
0.1935,0.3251,0.6096,0.2286,0.0829,0.3048,0.3505,0.0166,0.1016,0.6,10,0.0508
0.2245,0.3232,0.7112,0.2286,0.0918,0.3556,0.3556,0.0153,0.1016,0.6,10,0.0508
0.2555,0.3217,0.8128,0.2286,0.1008,0.4064,0.3592,0.0144,0.1016,0.6,10,0.0508
0.2865,0.3206,0.9144,0.2286,0.1098,0.4572,0.362,0.0137,0.1016,0.6,10,0.0508
0.1742,0.3048,0.6096,0.1524,0.1019,0.3048,0.3353,0.0204,0.1016,0.4,10,0.0508
0.2013,0.3019,0.7112,0.1524,0.1109,0.3556,0.3429,0.0185,0.1016,0.4,10,0.0508
0.2284,0.2996,0.8128,0.1524,0.1199,0.4064,0.3483,0.0171,0.1016,0.4,10,0.0508
0.2555,0.2979,0.9144,0.1524,0.1288,0.4572,0.3524,0.0161,0.1016,0.4,10,0.0508
0.1548,0.2921,0.6096,0.0762,0.121,0.3048,0.32,0.0242,0.1016,0.2,10,0.0508
0.1781,0.2882,0.7112,0.0762,0.1299,0.3556,0.3302,0.0217,0.1016,0.2,10,0.0508
0.2013,0.2853,0.8128,0.0762,0.1389,0.4064,0.3375,0.0198,0.1016,0.2,10,0.0508
0.2245,0.2829,0.9144,0.0762,0.1479,0.4572,0.3429,0.0185,0.1016,0.2,10,0.0508
0.2323,0.381,0.6096,0.381,0.0681,0.3048,0.381,0.0136,0.1016,1,15,0.0508
0.271,0.381,0.7112,0.381,0.0817,0.3556,0.381,0.0136,0.1016,1,15,0.0508
0.3097,0.381,0.8128,0.381,0.0953,0.4064,0.381,0.0136,0.1016,1,15,0.0508
0.3484,0.381,0.9144,0.381,0.1089,0.4572,0.381,0.0136,0.1016,1,15,0.0508
0.2129,0.351,0.6096,0.3048,0.0871,0.3048,0.3658,0.0174,0.1016,0.8,15,0.0508
0.2477,0.35,0.7112,0.3048,0.1007,0.3556,0.3683,0.0168,0.1016,0.8,15,0.0508
0.2826,0.3493,0.8128,0.3048,0.1143,0.4064,0.3701,0.0163,0.1016,0.8,15,0.0508
0.3174,0.3488,0.9144,0.3048,0.1279,0.4572,0.3715,0.016,0.1016,0.8,15,0.0508
0.1935,0.3251,0.6096,0.2286,0.1062,0.3048,0.3505,0.0212,0.1016,0.6,15,0.0508
0.2245,0.3232,0.7112,0.2286,0.1198,0.3556,0.3556,0.02,0.1016,0.6,15,0.0508
0.2555,0.3217,0.8128,0.2286,0.1334,0.4064,0.3592,0.0191,0.1016,0.6,15,0.0508
0.2865,0.3206,0.9144,0.2286,0.147,0.4572,0.362,0.0184,0.1016,0.6,15,0.0508
0.1742,0.3048,0.6096,0.1524,0.1252,0.3048,0.3353,0.025,0.1016,0.4,15,0.0508
0.2013,0.3019,0.7112,0.1524,0.1388,0.3556,0.3429,0.0231,0.1016,0.4,15,0.0508
0.2284,0.2996,0.8128,0.1524,0.1524,0.4064,0.3483,0.0218,0.1016,0.4,15,0.0508
0.2555,0.2979,0.9144,0.1524,0.166,0.4572,0.3524,0.0208,0.1016,0.4,15,0.0508
0.1548,0.2921,0.6096,0.0762,0.1443,0.3048,0.32,0.0289,0.1016,0.2,15,0.0508
0.1781,0.2882,0.7112,0.0762,0.1579,0.3556,0.3302,0.0263,0.1016,0.2,15,0.0508
0.2013,0.2853,0.8128,0.0762,0.1715,0.4064,0.3375,0.0245,0.1016,0.2,15,0.0508
0.2245,0.2829,0.9144,0.0762,0.1851,0.4572,0.3429,0.0231,0.1016,0.2,15,0.0508
0.2323,0.381,0.6096,0.381,0.0924,0.3048,0.381,0.0185,0.1016,1,20,0.0508
0.271,0.381,0.7112,0.381,0.1109,0.3556,0.381,0.0185,0.1016,1,20,0.0508
0.3097,0.381,0.8128,0.381,0.1294,0.4064,0.381,0.0185,0.1016,1,20,0.0508
0.3484,0.381,0.9144,0.381,0.1479,0.4572,0.381,0.0185,0.1016,1,20,0.0508
0.2129,0.351,0.6096,0.3048,0.1115,0.3048,0.3658,0.0223,0.1016,0.8,20,0.0508
0.2477,0.35,0.7112,0.3048,0.13,0.3556,0.3683,0.0217,0.1016,0.8,20,0.0508
0.2826,0.3493,0.8128,0.3048,0.1485,0.4064,0.3701,0.0212,0.1016,0.8,20,0.0508
0.3174,0.3488,0.9144,0.3048,0.167,0.4572,0.3715,0.0209,0.1016,0.8,20,0.0508
0.1935,0.3251,0.6096,0.2286,0.1305,0.3048,0.3505,0.0261,0.1016,0.6,20,0.0508
0.2245,0.3232,0.7112,0.2286,0.149,0.3556,0.3556,0.0248,0.1016,0.6,20,0.0508
0.2555,0.3217,0.8128,0.2286,0.1675,0.4064,0.3592,0.0239,0.1016,0.6,20,0.0508
0.2865,0.3206,0.9144,0.2286,0.186,0.4572,0.362,0.0233,0.1016,0.6,20,0.0508
0.1742,0.3048,0.6096,0.1524,0.1496,0.3048,0.3353,0.0299,0.1016,0.4,20,0.0508
0.2013,0.3019,0.7112,0.1524,0.1681,0.3556,0.3429,0.028,0.1016,0.4,20,0.0508
0.2284,0.2996,0.8128,0.1524,0.1866,0.4064,0.3483,0.0267,0.1016,0.4,20,0.0508
0.2555,0.2979,0.9144,0.1524,0.2051,0.4572,0.3524,0.0256,0.1016,0.4,20,0.0508
0.1548,0.2921,0.6096,0.0762,0.1686,0.3048,0.32,0.0337,0.1016,0.2,20,0.0508
0.1781,0.2882,0.7112,0.0762,0.1871,0.3556,0.3302,0.0312,0.1016,0.2,20,0.0508
0.2013,0.2853,0.8128,0.0762,0.2056,0.4064,0.3375,0.0294,0.1016,0.2,20,0.0508
0.2245,0.2829,0.9144,0.0762,0.2241,0.4572,0.3429,0.028,0.1016,0.2,20,0.0508
